timestamp,pm2_5,pm10,no2,o3,pm2_5_lag24h,pm10_lag24h,no2_lag24h,o3_lag24h,pm10_lag6h,pm2_5_lag48h,pm10_lag48h,no2_lag48h,o3_lag48h,pm2_5_lag72h,pm10_lag72h,no2_lag72h,o3_lag72h,pm2_5_rolling_mean_6h,pm10_rolling_mean_6h,pm2_5_rolling_mean_12h,pm10_rolling_mean_12h,pm2_5_rolling_mean_24h,pm10_rolling_mean_24h,pm2_5_rolling_std_12h,pm10_rolling_std_12h,pm2_5_rolling_std_24h,pm10_rolling_std_24h,pm10_wind_interaction,pm25_pm10_ratio,pm2_5_lag2h,pm2_5_lag4h,pm2_5_lag8h,pm2_5_lag12h,pm2_5_lag18h,pm2_5_lag36h,pm2_5_lag60h,pm10_lag2h,pm10_lag4h,pm10_lag8h,pm10_lag12h,pm10_lag18h,pm10_lag36h,pm10_lag60h,pm2_5_rolling_q25_3h,pm2_5_rolling_q75_3h,pm2_5_rolling_min_3h,pm2_5_rolling_max_3h,pm2_5_rolling_q25_8h,pm2_5_rolling_q75_8h,pm2_5_rolling_min_8h,pm2_5_rolling_max_8h,pm2_5_rolling_q25_16h,pm2_5_rolling_q75_16h,pm2_5_rolling_min_16h,pm2_5_rolling_max_16h,pm2_5_rolling_q25_36h,pm2_5_rolling_q75_36h,pm2_5_rolling_min_36h,pm2_5_rolling_max_36h,pm2_5_rolling_q25_48h,pm2_5_rolling_q75_48h,pm2_5_rolling_min_48h,pm2_5_rolling_max_48h,pm10_rolling_q25_3h,pm10_rolling_q75_3h,pm10_rolling_min_3h,pm10_rolling_max_3h,pm10_rolling_q25_8h,pm10_rolling_q75_8h,pm10_rolling_min_8h,pm10_rolling_max_8h,pm10_rolling_q25_16h,pm10_rolling_q75_16h,pm10_rolling_min_16h,pm10_rolling_max_16h,pm10_rolling_q25_36h,pm10_rolling_q75_36h,pm10_rolling_min_36h,pm10_rolling_max_36h,pm10_rolling_q25_48h,pm10_rolling_q75_48h,pm10_rolling_min_48h,pm10_rolling_max_48h,pm2_5_cumulative_24h,pm2_5_hours_above_mean_24h,pm10_cumulative_24h,pm10_hours_above_mean_24h
2025-03-23 06:00:00,219.33,277.49,105.56,118.73,162.44,209.01,111.04,127.32,124.22,144.66,195.71,104.19,2.03,82.42,115.91,76.77,3.44,120.21833333333332,164.88333333333333,120.72083333333332,165.90416666666667,93.38791666666668,129.44541666666666,40.68157913676168,48.25717044380489,53.652634764847726,69.38140679255858,36.03766233766234,0.790122122554847,,,,,,,,,,,,,,,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,219.33,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,277.49,219.33,0.0,277.49,0.0
2025-03-23 07:00:00,150.4,175.96,25.02,211.72,20.48,32.77,9.94,150.2,105.11,98.76,137.01,66.49,12.16,85.73,111.31,62.38,9.48,133.1916666666667,176.69166666666663,121.7775,164.785,97.02,132.8475,41.32287768844931,47.81669972642701,54.46665872846874,69.58518703249871,24.783098591549297,0.8542542315119845,,,,,,,,,,,,,,,167.6325,202.09750000000005,150.4,219.33,167.6325,202.09750000000005,150.4,219.33,167.6325,202.09750000000005,150.4,219.33,167.6325,202.09750000000005,150.4,219.33,167.6325,202.09750000000005,150.4,219.33,201.3425,252.1075,175.96,277.49,201.3425,252.1075,175.96,277.49,201.3425,252.1075,175.96,277.49,201.3425,252.1075,175.96,277.49,201.3425,252.1075,175.96,277.49,369.73,0.0,453.4500000000001,0.0
2025-03-23 08:00:00,129.1,148.49,10.62,234.6,11.36,18.7,3.73,143.05,108.92,101.89,145.84,64.43,5.28,92.39,121.24,53.47,9.3,142.35833333333332,183.28666666666663,121.49166666666666,162.04916666666665,99.28666666666668,134.41833333333332,41.25354504509734,47.72373898678518,54.62911563774687,69.4910672812273,13.37747747747748,0.8688337034793727,219.33,,,,,,,277.49,,,,,,,139.75,184.865,129.1,219.33,139.75,184.865,129.1,219.33,139.75,184.865,129.1,219.33,139.75,184.865,129.1,219.33,139.75,184.865,129.1,219.33,162.22500000000002,226.725,148.49,277.49,162.22500000000002,226.725,148.49,277.49,162.22500000000002,226.725,148.49,277.49,162.22500000000002,226.725,148.49,277.49,162.22500000000002,226.725,148.49,277.49,498.83,0.0,601.94,0.0
2025-03-23 09:00:00,85.42,100.45,6.43,223.16,10.28,16.2,3.3,144.48,127.9,127.82,172.81,82.25,63.66,115.65,144.4,63.75,103.0,141.965,178.71166666666667,117.71583333333336,155.52083333333334,96.0775,129.895,42.3890424216476,50.5028172856514,52.99573290861954,67.94053403688694,13.045454545454549,0.8495275982098459,150.4,,,,,,,175.96,,,,,,,107.26,139.75,85.42,150.4,118.18,167.6325,85.42,219.33,118.18,167.6325,85.42,219.33,118.18,167.6325,85.42,219.33,118.18,167.6325,85.42,219.33,124.47,162.22500000000002,100.45,175.96,136.48000000000002,201.3425,100.45,277.49,136.48000000000002,201.3425,100.45,277.49,136.48000000000002,201.3425,100.45,277.49,136.48000000000002,201.3425,100.45,277.49,584.25,0.0,702.39,0.0
2025-03-23 10:00:00,44.49,56.14,4.37,188.83,9.93,15.19,3.51,145.91,161.1,14.3,22.04,7.11,128.75,10.56,14.81,2.59,143.05,130.4466666666667,161.21833333333333,110.80916666666668,145.675,97.50291666666664,131.55916666666664,47.15692881863766,57.53802165840989,51.01060967895641,65.47912112744939,5.057657657657658,0.7910739687055477,129.1,219.33,,,,,,148.49,277.49,,,,,,64.955,107.26,44.49,129.1,85.42,150.4,44.49,219.33,85.42,150.4,44.49,219.33,85.42,150.4,44.49,219.33,85.42,150.4,44.49,219.33,78.295,124.47,56.14,148.49,100.45,175.96,56.14,277.49,100.45,175.96,56.14,277.49,100.45,175.96,56.14,277.49,100.45,175.96,56.14,277.49,628.74,0.0,758.53,0.0
2025-03-23 11:00:00,40.47,52.07,5.1,181.67,9.64,14.59,4.2,145.91,208.78,12.08,18.92,6.6,124.45,10.95,14.35,4.16,141.62,111.53499999999998,135.1,104.91333333333334,137.21916666666667,98.7875,133.12083333333334,51.33830278976246,63.43134276284065,49.05239020458237,62.96688652994813,4.690990990990991,0.7757331799884991,85.42,150.4,,,,,,100.45,175.96,,,,,,42.48,64.955,40.47,85.42,54.7225,145.075,40.47,219.33,54.7225,145.075,40.47,219.33,54.7225,145.075,40.47,219.33,54.7225,145.075,40.47,219.33,54.105,78.295,52.07,100.45,67.2175,169.0925,52.07,277.49,67.2175,169.0925,52.07,277.49,67.2175,169.0925,52.07,277.49,67.2175,169.0925,52.07,277.49,669.21,0.0,810.6,0.0
2025-03-23 12:00:00,42.34,54.47,7.28,177.38,9.56,14.47,5.65,144.48,277.49,50.81,74.96,50.72,54.36,57.73,81.74,77.46,25.03,82.03666666666668,97.93,101.1275,131.40666666666667,100.15333333333336,134.7875,54.30668167914515,67.77765256984631,46.8675989558251,60.1564370222954,14.72162162162162,0.7758841854498809,44.49,129.1,,,,,,56.14,148.49,,,,,,41.405,43.415000000000006,40.47,44.49,43.415000000000006,139.75,40.47,219.33,43.415000000000006,139.75,40.47,219.33,43.415000000000006,139.75,40.47,219.33,43.415000000000006,139.75,40.47,219.33,53.27,55.305,52.07,56.14,55.305,162.22500000000002,52.07,277.49,55.305,162.22500000000002,52.07,277.49,55.305,162.22500000000002,52.07,277.49,55.305,162.22500000000002,52.07,277.49,711.5500000000001,0.0,865.07,0.0
2025-03-23 13:00:00,55.93,71.6,27.76,140.19,17.23,26.26,32.56,108.72,175.96,119.75,163.99,95.96,1.4,115.32,157.85,93.22,0.56,66.29166666666667,80.53666666666666,99.74166666666667,128.61416666666665,101.76583333333332,136.67666666666668,55.30497098047801,69.6247461830965,44.496298030350765,57.241333550736464,10.08450704225352,0.780055788005579,40.47,85.42,,,,,,52.07,100.45,,,,,,41.405,49.135000000000005,40.47,55.93,43.9525,134.425,40.47,219.33,43.9525,134.425,40.47,219.33,43.9525,134.425,40.47,219.33,43.9525,134.425,40.47,219.33,53.27,63.035,52.07,71.6,55.7225,155.35750000000002,52.07,277.49,55.7225,155.35750000000002,52.07,277.49,55.7225,155.35750000000002,52.07,277.49,55.7225,155.35750000000002,52.07,277.49,767.48,0.0,936.67,0.0
2025-03-23 14:00:00,82.0,104.94,54.84,87.26,37.59,55.82,67.86,62.23,148.49,115.31,152.57,95.96,0.05,108.32,145.75,82.94,3.67,58.44166666666666,73.27833333333334,100.4,128.2825,103.61625,138.72333333333333,55.01826870148761,69.73648062202064,42.594215754734456,55.06123047525615,14.780281690140846,0.7806549885757808,42.34,44.49,219.33,,,,,54.47,56.14,277.49,,,,,49.135000000000005,68.965,42.34,82.0,43.9525,96.34,40.47,150.4,44.49,129.1,40.47,219.33,44.49,129.1,40.47,219.33,44.49,129.1,40.47,219.33,63.035,88.27,54.47,104.94,55.7225,115.8275,52.07,175.96,56.14,148.49,52.07,277.49,56.14,148.49,52.07,277.49,56.14,148.49,52.07,277.49,849.48,0.0,1041.61,0.0
2025-03-23 15:00:00,104.26,134.57,76.77,50.78,64.1,92.62,93.22,33.26,100.45,84.81,118.4,72.66,1.11,86.78,119.2,62.38,15.91,61.58166666666667,78.96499999999999,101.77333333333333,128.83833333333334,105.28958333333333,140.47125,54.88012677783749,69.75973243710855,41.75488791789808,54.19305549225802,1345.6999999999998,0.7741887577040173,55.93,40.47,150.4,,,,,71.6,52.07,175.96,,,,,68.965,93.13,55.93,104.26,43.9525,90.13,40.47,129.1,47.35,122.89,40.47,219.33,47.35,122.89,40.47,219.33,47.35,122.89,40.47,219.33,88.27,119.755,71.6,134.57,55.7225,112.3475,52.07,148.49,60.005,145.01,52.07,277.49,60.005,145.01,52.07,277.49,60.005,145.01,52.07,277.49,953.74,1.0,1176.18,1.0
2025-03-23 16:00:00,121.05,157.99,89.11,29.33,92.03,130.37,101.45,22.71,56.14,123.73,172.45,79.51,6.17,126.66,174.74,85.0,5.63,74.34166666666667,95.94,102.39416666666666,128.57916666666668,106.49875,141.62208333333334,55.0678970096063,69.6346449116365,41.77439899523442,54.26244293120536,22.252112676056345,0.7657030805237522,82.0,42.34,129.1,,,,,104.94,54.47,148.49,,,,,93.13,112.655,82.0,121.05,43.9525,90.13,40.47,121.05,50.21,125.075,40.47,219.33,50.21,125.075,40.47,219.33,50.21,125.075,40.47,219.33,119.755,146.28,104.94,157.99,55.7225,112.3475,52.07,157.99,63.87,153.24,52.07,277.49,63.87,153.24,52.07,277.49,63.87,153.24,52.07,277.49,1074.79,2.0,1334.17,2.0
2025-03-23 17:00:00,135.42,179.38,95.96,14.31,116.65,163.51,104.19,18.06,52.07,151.9,195.38,104.19,70.81,199.77,249.31,102.82,89.41,90.16666666666669,117.15833333333332,100.85083333333334,126.12916666666668,107.28083333333336,142.28333333333333,53.7353415882514,67.02465115820293,42.14675220007459,54.63617917975523,25.26478873239437,0.7545130376643637,104.26,55.93,85.42,,,,,134.57,71.6,100.45,,,,,112.655,128.235,104.26,135.42,43.9525,108.4575,40.47,135.42,53.07,130.68,40.47,219.33,53.07,130.68,40.47,219.33,53.07,130.68,40.47,219.33,146.28,168.685,134.57,179.38,55.7225,140.425,52.07,179.38,67.735,162.48250000000002,52.07,277.49,67.735,162.48250000000002,52.07,277.49,67.735,162.48250000000002,52.07,277.49,1210.21,3.0,1513.55,3.0
2025-03-23 18:00:00,148.53,198.27,100.08,5.41,135.21,187.89,111.04,11.44,54.47,13.85,19.62,3.68,141.62,28.47,35.34,4.63,165.94,107.865,141.125,94.95083333333334,119.5275,107.83583333333333,142.71583333333334,42.19072096570597,53.246046737591904,42.61561429668775,55.05239685313767,1982.7,0.7487523315017391,121.05,82.0,44.49,219.33,,,,157.99,104.94,56.14,277.49,,,,128.235,141.975,121.05,148.53,52.5325,124.6425,40.47,148.53,55.93,135.42,40.47,219.33,55.93,135.42,40.47,219.33,55.93,135.42,40.47,219.33,168.685,188.825,157.99,198.27,67.3175,163.3375,52.07,198.27,71.6,175.96,52.07,277.49,71.6,175.96,52.07,277.49,71.6,175.96,52.07,277.49,1358.74,4.0,1711.82,4.0
2025-03-23 19:00:00,154.04,203.87,100.08,5.23,137.72,189.39,113.79,10.37,71.6,13.07,18.98,6.08,143.05,22.7,29.77,7.63,151.63,124.21666666666664,163.17,95.25416666666666,121.85333333333334,108.51583333333332,143.3191666666667,42.63634993296285,56.44842591143523,43.238844946631495,55.6621193426027,28.71408450704225,0.7552090993773594,135.42,104.26,40.47,150.4,,,,179.38,134.57,52.07,175.96,,,,141.975,151.285,135.42,154.04,75.4825,138.6975,42.34,154.04,62.4475,145.2525,40.47,219.33,62.4475,145.2525,40.47,219.33,62.4475,145.2525,40.47,219.33,188.825,201.07,179.38,203.87,96.605,184.1025,54.47,203.87,78.8125,178.525,52.07,277.49,78.8125,178.525,52.07,277.49,78.8125,178.525,52.07,277.49,1512.78,5.0,1915.69,5.0
2025-03-23 20:00:00,153.97,202.93,95.96,7.87,132.53,181.32,109.67,13.23,104.94,69.43,99.12,97.33,18.06,95.81,131.38,115.16,2.82,136.21166666666667,179.5016666666667,97.32666666666668,126.39,109.40916666666668,144.21958333333333,44.971614549085466,60.80341677002285,43.97182664395233,56.4724539606752,28.58169014084508,0.7583608333743782,148.53,121.05,42.34,129.1,,,,198.27,157.99,54.47,148.49,,,,151.25,154.005,148.53,154.04,98.695,149.89,55.93,154.04,68.965,149.465,40.47,219.33,68.965,149.465,40.47,219.33,68.965,149.465,40.47,219.33,200.6,203.4,198.27,203.87,127.1625,199.435,71.6,203.87,86.025,188.825,52.07,277.49,86.025,188.825,52.07,277.49,86.025,188.825,52.07,277.49,1666.75,6.0,2118.62,6.0
2025-03-23 21:00:00,154.13,203.79,90.48,9.12,130.73,178.79,104.19,14.84,134.57,148.27,202.93,123.38,0.06,172.03,231.96,128.87,0.0,144.5233333333333,191.03833333333333,103.0525,135.0016666666667,110.38416666666669,145.26125,47.61429810562063,64.02808841485596,44.71822670092544,57.36142260018829,55.078378378378375,0.7559468340771985,154.04,135.42,55.93,85.42,,,,203.87,179.38,71.6,100.45,,,,154.005,154.08499999999998,153.97,154.13,116.8525,153.9875,82.0,154.13,75.4825,151.29250000000002,40.47,219.33,75.4825,151.29250000000002,40.47,219.33,75.4825,151.29250000000002,40.47,219.33,203.36,203.83,202.93,203.87,152.135,203.145,104.94,203.87,93.2375,199.435,52.07,277.49,93.2375,199.435,52.07,277.49,93.2375,199.435,52.07,277.49,1820.88,7.0,2322.41,7.0
2025-03-23 22:00:00,155.75,205.99,89.11,8.49,127.37,174.29,100.08,12.87,157.99,140.75,187.29,111.04,0.25,134.67,176.17,104.19,0.13,150.30666666666664,199.03833333333333,112.32416666666666,147.48916666666665,111.56666666666668,146.58208333333334,45.97848280511877,61.82415407035636,45.55433274545965,58.41422429356432,29.01267605633803,0.7557377844630986,153.97,148.53,82.0,44.49,,,,202.93,198.27,104.94,56.14,,,,154.05,154.94,153.97,155.75,131.8275,154.0625,104.26,155.75,75.4825,151.29250000000002,40.47,155.75,82.0,153.97,40.47,219.33,82.0,153.97,40.47,219.33,203.36,204.89,202.93,205.99,174.0325,203.81,134.57,205.99,93.2375,199.435,52.07,205.99,100.45,202.93,52.07,277.49,100.45,202.93,52.07,277.49,1976.63,8.0,2528.4,8.0
2025-03-23 23:00:00,154.62,203.82,89.11,8.67,111.22,153.54,89.11,13.23,179.38,81.91,115.39,55.52,19.85,91.79,126.31,71.97,7.87,153.50666666666666,203.11166666666668,121.83666666666666,160.135,113.375,148.67708333333334,41.334878587928415,55.75418981402379,46.39364836586632,59.56491770797616,28.707042253521127,0.7582385249117302,154.13,154.04,104.26,40.47,,,,203.79,203.87,134.57,52.07,,,,154.375,155.185,154.13,155.75,145.2525,154.2525,121.05,155.75,75.4825,153.9875,40.47,155.75,82.855,154.02249999999998,40.47,219.33,82.855,154.02249999999998,40.47,219.33,203.805,204.905,203.79,205.99,193.5475,203.8325,157.99,205.99,93.2375,203.145,52.07,205.99,101.5725,203.575,52.07,277.49,101.5725,203.575,52.07,277.49,2131.25,9.0,2732.2200000000003,9.0
2025-03-24 00:00:00,148.46,195.45,83.63,9.39,87.77,124.22,69.92,15.91,198.27,103.1,146.23,65.12,7.6,133.75,185.26,87.05,5.36,153.495,202.64166666666665,130.68,171.88333333333333,115.90375,151.645,33.364272399188714,45.34674837161759,46.59090943357754,60.06578958326337,1954.5,0.7591920225006393,155.75,153.97,121.05,42.34,219.33,,,205.99,202.93,157.99,54.47,277.49,,,151.54000000000002,155.185,148.46,155.75,148.5125,154.2525,135.42,155.75,75.4825,153.9875,40.47,155.75,83.71000000000001,154.005,40.47,219.33,83.71000000000001,154.005,40.47,219.33,199.635,204.905,195.45,205.99,197.565,203.8325,179.38,205.99,93.2375,203.145,52.07,205.99,102.695,203.36,52.07,277.49,102.695,203.36,52.07,277.49,2279.71,10.0,2927.67,10.0
2025-03-24 01:00:00,146.87,194.2,85.0,5.01,72.56,105.11,58.95,14.84,203.87,164.74,210.49,104.19,103.0,209.28,268.31,119.27,77.25,152.29999999999998,201.03,138.25833333333333,182.1,119.0,155.35708333333335,23.798971266282184,32.76406956630193,46.05126680030683,59.8172547070526,27.352112676056336,0.7558929490478642,154.62,154.13,135.42,55.93,150.4,,,203.82,203.79,179.38,71.6,175.96,,,147.66500000000002,151.54000000000002,146.87,154.62,148.5125,154.2525,146.87,155.75,75.4825,153.9875,40.47,155.75,84.565,153.9875,40.47,219.33,84.565,153.9875,40.47,219.33,194.825,199.635,194.2,203.82,197.565,203.8325,194.2,205.99,96.605,203.145,52.07,205.99,103.8175,203.145,52.07,277.49,103.8175,203.145,52.07,277.49,2426.58,11.0,3121.87,11.0
2025-03-24 02:00:00,160.52,213.5,91.85,0.67,74.1,108.92,65.8,4.25,202.93,8.45,14.94,3.51,137.33,22.96,31.37,4.11,158.79,153.39166666666665,202.79166666666663,144.80166666666665,191.14666666666668,122.60083333333334,159.71458333333334,16.643591632344044,23.077960888863192,45.7655924407111,60.09589430953099,30.070422535211268,0.751498127340824,148.46,155.75,148.53,82.0,129.1,,,195.45,205.99,198.27,104.94,148.49,,,147.66500000000002,154.49,146.87,160.52,152.5925,154.9025,146.87,160.52,98.695,154.0625,40.47,160.52,85.42,154.04,40.47,219.33,85.42,154.04,40.47,219.33,194.825,204.475,194.2,213.5,201.06,204.4,194.2,213.5,127.1625,203.7975,52.07,213.5,104.94,203.79,52.07,277.49,104.94,203.79,52.07,277.49,2587.1,12.0,3335.37,12.0
2025-03-24 03:00:00,181.45,241.88,98.71,5.05,87.78,127.9,69.23,8.4,203.79,7.07,12.74,5.74,130.18,20.06,28.44,8.23,148.77,157.94500000000002,209.14,151.23416666666665,200.08916666666664,126.50375,164.46375,14.302096132660685,19.706591632951184,46.652464011770725,61.94757873729242,65.37297297297297,0.7498553599471031,146.87,154.62,154.04,104.26,85.42,,,194.2,203.82,203.87,134.57,100.45,,,153.695,170.985,146.87,181.45,152.5925,156.9425,146.87,181.45,116.8525,154.2525,42.34,181.45,90.13,154.1075,40.47,219.33,90.13,154.1075,40.47,219.33,203.85,227.69,194.2,241.88,201.06,207.8675,194.2,241.88,152.135,203.8325,54.47,241.88,112.3475,203.8125,52.07,277.49,112.3475,203.8125,52.07,277.49,2768.55,13.0,3577.25,13.0
2025-03-24 04:00:00,203.48,270.14,109.67,12.16,113.6,161.1,80.88,19.49,205.99,76.5,112.07,123.38,2.17,91.35,125.47,119.27,3.4,165.9,219.83166666666668,158.10333333333332,209.43500000000003,130.24875,169.00708333333333,17.843683034687977,24.04255980169764,49.11417083317636,65.58211172324135,38.04788732394366,0.7529603315571344,160.52,148.46,153.97,121.05,44.49,,,213.5,195.45,202.93,157.99,56.14,,,170.985,192.465,160.52,203.48,152.7125,165.7525,146.87,203.48,131.8275,154.9025,55.93,203.48,94.84,154.375,40.47,219.33,94.84,154.375,40.47,219.33,227.69,256.01,213.5,270.14,201.705,220.595,194.2,270.14,174.0325,204.4,71.6,270.14,119.755,203.845,52.07,277.49,119.755,203.845,52.07,277.49,2972.03,14.0,3847.39,14.0
2025-03-24 05:00:00,228.4,298.72,131.61,26.82,153.94,208.78,102.82,47.92,203.82,143.39,198.99,153.54,0.0,163.9,219.96,123.38,0.37,178.19666666666663,235.6483333333333,165.85166666666666,219.38,133.35125,172.75458333333333,25.60009759687808,33.357789604120306,52.88298043897198,70.34999873175529,42.07323943661972,0.7643397362960979,181.45,146.87,154.13,135.42,40.47,,,241.88,194.2,203.79,179.38,52.07,,,192.465,215.94,181.45,228.4,153.08,186.9575,146.87,228.4,144.0075,156.9425,82.0,228.4,99.55,154.9025,40.47,228.4,99.55,154.9025,40.47,228.4,256.01,284.43,241.88,298.72,201.7275,248.945,194.2,298.72,190.495,207.8675,104.94,298.72,127.1625,204.4,52.07,298.72,127.1625,204.4,52.07,298.72,3200.43,15.0,4146.11,15.0
2025-03-24 06:00:00,255.61,324.54,138.46,70.1,219.33,277.49,105.56,118.73,195.45,107.1,149.48,124.75,0.52,144.66,195.71,104.19,2.03,196.055,257.16333333333336,174.775,229.9025,134.86291666666668,174.715,35.688071218163515,44.23540419269323,55.88109834275585,73.95853156535998,87.71351351351352,0.7873644652538195,203.48,160.52,155.75,148.53,42.34,,,270.14,213.5,205.99,198.27,54.47,,,215.94,242.005,203.48,255.61,153.08,209.71,146.87,255.61,148.0625,165.7525,104.26,255.61,104.26,155.75,40.47,255.61,104.26,155.75,40.47,255.61,284.43,311.63,270.14,324.54,201.7275,277.285,194.2,324.54,195.1375,220.595,134.57,324.54,134.57,205.99,52.07,324.54,134.57,205.99,52.07,324.54,3236.71,16.0,4193.16,16.0
2025-03-24 07:00:00,133.77,162.77,42.16,167.37,150.4,175.96,25.02,211.72,194.2,63.23,94.31,56.21,38.27,98.76,137.01,66.49,12.16,193.87166666666667,251.925,173.08583333333334,226.4775,134.17,174.1654166666667,37.20612497433783,47.875591451367086,55.783083301379925,73.99787452759337,17.88681318681319,0.8213298950082889,228.4,181.45,154.62,154.04,55.93,,,298.72,241.88,203.82,203.87,71.6,,,181.085,242.005,133.77,255.61,148.0625,209.71,133.77,255.61,148.0625,165.7525,121.05,255.61,108.4575,155.4675,40.47,255.61,108.4575,155.4675,40.47,255.61,230.745,311.63,162.77,324.54,195.1375,277.285,162.77,324.54,195.1375,220.595,157.99,324.54,138.05,205.46,52.07,324.54,138.05,205.46,52.07,324.54,3220.08,16.0,4179.97,16.0
2025-03-24 08:00:00,107.92,130.75,19.71,205.99,129.1,148.49,10.62,234.6,213.5,74.7,110.79,69.23,20.21,101.89,145.84,64.43,5.28,185.105,238.13333333333333,169.2483333333333,220.4625,133.2875,173.42624999999998,41.485711633006304,55.09322811463255,56.03375188223609,74.35324722083502,11.77927927927928,0.8247611769201376,255.61,203.48,148.46,153.97,82.0,,,324.54,270.14,195.45,202.93,104.94,,,120.845,194.69,107.92,255.61,143.595,209.71,107.92,255.61,148.0625,165.7525,107.92,255.61,106.09,155.185,40.47,255.61,106.09,155.185,40.47,255.61,146.76,243.65500000000003,130.75,324.54,186.3425,277.285,130.75,324.54,195.1375,220.595,130.75,324.54,132.66,204.93,52.07,324.54,132.66,204.93,52.07,324.54,3198.9,16.0,4162.23,16.0
2025-03-24 09:00:00,94.24,115.55,11.14,220.3,85.42,100.45,6.43,223.16,241.88,162.44,209.01,111.04,127.32,127.82,172.81,82.25,63.66,170.57000000000002,217.0783333333333,164.25750000000002,213.10916666666665,133.655,174.05541666666667,46.73959974251914,62.86182820040312,55.73428396145096,73.77048732263358,31.229729729729726,0.8148724600086468,133.77,228.4,146.87,154.13,104.26,,,162.77,298.72,194.2,203.79,134.57,,,101.08,120.845,94.24,133.77,127.3075,209.71,94.24,255.61,148.0625,165.7525,94.24,255.61,101.755,154.9025,40.47,255.61,101.755,154.9025,40.47,255.61,123.15,146.76,115.55,162.77,154.765,277.285,115.55,324.54,195.1375,220.595,115.55,324.54,126.95,204.4,52.07,324.54,126.95,204.4,52.07,324.54,3207.7200000000003,16.0,4177.33,16.0
2025-03-24 10:00:00,61.13,82.27,5.91,194.55,44.49,56.14,4.37,188.83,270.14,10.28,16.2,3.3,144.48,14.3,22.04,7.11,128.75,146.845,185.76666666666665,156.3725,202.79916666666668,134.34833333333333,175.14416666666668,55.47097277364561,73.39826335056445,54.67018929088728,72.1291168920235,7.411711711711711,0.7421391283234189,107.92,255.61,160.52,155.75,121.05,,,130.75,324.54,213.5,205.99,157.99,,,77.685,101.08,61.13,107.92,104.5,209.71,61.13,255.61,143.595,165.7525,61.13,255.61,94.24,154.62,40.47,255.61,94.24,154.62,40.47,255.61,98.91,123.15,82.27,130.75,126.95,277.285,82.27,324.54,186.3425,220.595,82.27,324.54,115.55,203.87,52.07,324.54,115.55,203.87,52.07,324.54,3224.36,16.0,4203.46,16.0
2025-03-24 11:00:00,53.75,76.18,6.08,180.24,40.47,52.07,5.1,181.67,298.72,9.64,14.59,4.2,145.91,12.08,18.92,6.6,124.45,117.73666666666668,148.67666666666665,147.96666666666667,192.1625,134.90166666666667,176.14874999999998,62.90521503649652,81.9834034340877,53.73796420689424,70.48973217318837,6.863063063063064,0.7046407970634504,94.24,133.77,181.45,154.62,135.42,,,115.55,162.77,241.88,203.82,179.38,,,57.44,77.685,53.75,94.24,85.9625,209.71,53.75,255.61,127.3075,165.7525,53.75,255.61,87.625,154.4975,40.47,255.61,87.625,154.4975,40.47,255.61,79.225,98.91,76.18,115.55,107.23,277.285,76.18,324.54,154.765,220.595,76.18,324.54,107.5925,203.8575,52.07,324.54,107.5925,203.8575,52.07,324.54,3237.64,16.0,4227.57,16.0
2025-03-24 12:00:00,52.75,75.18,7.71,174.52,42.34,54.47,7.28,177.38,324.54,9.56,14.47,5.65,144.48,50.81,74.96,50.72,54.36,83.92666666666666,107.11666666666667,139.9908333333333,182.14,135.33541666666665,177.01166666666666,68.64290342163207,88.62728617387239,52.995242278592,69.04741695679715,20.31891891891892,0.7007173219978746,61.13,107.92,203.48,148.46,148.53,,,82.27,130.75,270.14,195.45,198.27,,,53.25,57.44,52.75,61.13,59.285,157.4275,52.75,255.61,104.5,165.7525,52.75,255.61,83.71000000000001,154.375,40.47,255.61,83.71000000000001,154.375,40.47,255.61,75.68,79.225,75.18,82.27,80.7475,196.7575,75.18,324.54,126.95,220.595,75.18,324.54,102.695,203.845,52.07,324.54,102.695,203.845,52.07,324.54,3248.05,16.0,4248.28,16.0
2025-03-24 13:00:00,66.05,92.26,42.84,124.45,55.93,71.6,27.76,140.19,162.77,17.23,26.26,32.56,108.72,119.75,163.99,95.96,1.4,72.64,95.365,133.25583333333336,173.645,135.75708333333333,177.87250000000003,71.79891825702377,92.18052688265377,52.37257110517551,67.79348238841126,12.9943661971831,0.7151364226938068,53.75,94.24,228.4,146.87,154.04,,,76.18,115.55,298.72,194.2,203.87,,,53.25,59.9,52.75,66.05,59.285,114.3825,52.75,255.61,87.1925,165.7525,52.75,255.61,78.0125,154.2525,40.47,255.61,78.0125,154.2525,40.47,255.61,75.68,84.22,75.18,92.26,80.7475,138.755,75.18,324.54,109.7275,220.595,75.18,324.54,98.4025,203.8325,52.07,324.54,98.4025,203.8325,52.07,324.54,3258.17,16.0,4268.9400000000005,16.0
