timestamp,aqi_lag1h,aqi_lag3h,aqi_lag6h,pm25_lag6h
2025-04-08 16:00:00,71.8197424892704,81.70386266094421,104.2502512562814,36.82
2025-04-08 17:00:00,70.53690987124463,74.99527896995708,97.72875536480689,34.32
2025-04-08 18:00:00,71.3991416309013,71.8197424892704,90.85193133047213,31.05
2025-04-08 19:00:00,72.78712446351932,70.53690987124463,81.70386266094421,26.7
2025-04-08 20:00:00,73.62832618025752,71.3991416309013,74.99527896995708,23.51
2025-04-08 21:00:00,74.6587982832618,72.78712446351932,71.8197424892704,22.0
2025-04-08 22:00:00,75.39484978540773,73.62832618025752,70.53690987124463,21.39
2025-04-08 23:00:00,75.9206008583691,74.6587982832618,71.3991416309013,21.8
2025-04-09 00:00:00,76.76180257510731,75.39484978540773,72.78712446351932,22.46
2025-04-09 01:00:00,77.72918454935623,75.9206008583691,73.62832618025752,22.86
2025-04-09 02:00:00,78.08669527896996,76.76180257510731,74.6587982832618,23.35
2025-04-09 03:00:00,78.33905579399142,77.72918454935623,75.39484978540773,23.7
2025-04-09 04:00:00,78.73862660944206,78.08669527896996,75.9206008583691,23.95
2025-04-09 05:00:00,76.57253218884121,78.33905579399142,76.76180257510731,24.35
2025-04-09 06:00:00,77.66609442060087,78.73862660944206,77.72918454935623,24.81
2025-04-09 07:00:00,81.4725321888412,76.57253218884121,78.08669527896996,24.98
2025-04-09 08:00:00,78.31802575107297,77.66609442060087,78.33905579399142,25.1
2025-04-09 09:00:00,500.0,81.4725321888412,78.73862660944206,25.29
2025-04-09 10:00:00,83.07081545064378,78.31802575107297,76.57253218884121,24.26
2025-04-09 11:00:00,84.62703862660945,500.0,77.66609442060087,24.78
2025-04-09 12:00:00,86.09914163090129,83.07081545064378,81.4725321888412,26.59
2025-04-09 13:00:00,87.29785407725322,84.62703862660945,78.31802575107297,25.09
2025-04-09 14:00:00,88.41244635193134,86.09914163090129,500.0,26.72
2025-04-09 15:00:00,89.23261802575108,87.29785407725322,83.07081545064378,27.35
2025-04-09 16:00:00,89.59012875536482,88.41244635193134,84.62703862660945,28.09
2025-04-09 17:00:00,88.2862660944206,89.23261802575108,86.09914163090129,28.79
2025-04-09 18:00:00,88.01287553648069,89.59012875536482,87.29785407725322,29.36
2025-04-09 19:00:00,87.99184549356224,88.2862660944206,88.41244635193134,29.89
2025-04-09 20:00:00,87.31888412017169,88.01287553648069,89.23261802575108,30.28
2025-04-09 21:00:00,86.87725321888414,87.99184549356224,89.59012875536482,30.45
