timestamp,pm25_humidity_interaction,pm25_temp_interaction,heat_index,pm25_dispersion,stability_index,coarse_particle_fraction
2025-03-25 10:00:00,1221.09,782.75,44.033,0.9346268656716418,0.625,0.3381795195954488
2025-03-25 11:00:00,1403.6,765.5999999999999,42.168000000000006,0.7686746987951807,0.5333333333333333,0.3040452370595912
2025-03-25 12:00:00,1712.7,716.22,40.585,1.3657894736842104,0.4107142857142857,0.2765169059749883
2025-03-25 13:00:00,1640.88,681.12,38.391000000000005,0.8256,0.4074074074074074,0.2731102270067868
2025-03-25 14:00:00,1697.59,704.6600000000001,38.391000000000005,1.642564102564103,0.4074074074074074,0.2861586314152409
2025-03-25 15:00:00,2389.29,670.9649999999999,36.181,65.46,0.277027027027027,0.3013407107895297
2025-03-25 16:00:00,2405.76,902.16,36.432,5.728,0.3684210526315789,0.3099358974358974
2025-03-25 17:00:00,3515.1200000000003,1318.17,36.432,1.6738666666666668,0.3684210526315789,0.30020035618878
2025-03-25 18:00:00,5672.83,1554.1999999999998,35.131,6.641880341880341,0.2702702702702703,0.284571533652078
2025-03-25 19:00:00,5831.97,1517.91,33.031000000000006,10.652,0.2567567567567567,0.2611306114908553
2025-03-25 20:00:00,5713.71,1487.13,33.031000000000006,5.049677419354839,0.2567567567567567,0.2501913509376197
2025-03-25 21:00:00,5641.4400000000005,1545.6,35.131,154.56,0.2702702702702703,0.2525115919629057
2025-03-25 22:00:00,5402.7300000000005,1406.19,33.031000000000006,4.77483870967742,0.2567567567567567,0.2611903100388794
2025-03-25 23:00:00,5365.620000000001,1238.22,31.166,4.438064516129033,0.2278481012658227,0.2667376263970196
2025-03-26 00:00:00,4786.4,1047.025,30.21,119.66,0.2160493827160493,0.2709245742092457
2025-03-27 01:00:00,4044.82,688.48,27.718,2.7761290322580647,0.1684210526315789,0.2077516531961793
2025-03-27 02:00:00,3321.1200000000003,641.58,29.536,3.281739130434783,0.1910112359550561,0.2448613051287167
2025-03-27 03:00:00,2999.7,566.61,29.630000000000003,8.129268292682926,0.1868131868131868,0.2729447585906916
2025-03-27 04:00:00,1886.32,516.8,35.131,2.2469565217391305,0.2702702702702703,0.2727782450238295
2025-03-27 05:00:00,1650.6,577.71,36.620000000000005,3.668,0.3442622950819672,0.2603803911063486
2025-03-27 06:00:00,1638.52,724.73,40.444,3.890123456790124,0.4339622641509434,0.2265720577440665
2025-03-27 07:00:00,1039.0,477.94000000000005,40.35,1.8069565217391304,0.4509803921568627,0.1935110081112397
2025-03-27 08:00:00,881.76,480.96,42.168000000000006,1.0276923076923077,0.5333333333333333,0.1742517425174251
2025-03-27 09:00:00,954.9,551.72,46.415,2.619753086419753,0.5652173913043478,0.1790527531767424
2025-03-27 10:00:00,898.92,510.75,44.268,1.3180645161290323,0.5555555555555556,0.2103846153846153
2025-03-27 11:00:00,842.94,521.82,46.274,1.2948387096774194,0.6046511627906976,0.2371406959152798
2025-03-27 12:00:00,918.16,528.94,47.512,3.383050847457627,0.5638297872340425,0.2381314090391188
2025-03-27 13:00:00,1060.0,508.8,42.45,1.8434782608695648,0.4705882352941176,0.2169117647058824
2025-03-27 14:00:00,395.1,504.85,38.846,0.9755555555555556,1.2105263157894737,0.1928989751098096
2025-03-27 15:00:00,653.6999999999999,479.38,37.31,0.9557017543859648,0.7096774193548387,0.1739622641509433
2025-03-27 16:00:00,955.32,527.94,35.586,0.7504477611940299,0.5384615384615384,0.197456279809221
2025-03-27 17:00:00,1872.08,635.17,32.232,4.457333333333334,0.3333333333333333,0.2363926212707811
2025-03-27 18:00:00,2389.8,657.1949999999999,27.17,9.714634146341464,0.2704918032786885,0.2564245810055866
2025-03-27 19:00:00,2205.5,681.7,27.985000000000003,5.346666666666667,0.3035714285714285,0.2626559060895084
2025-03-27 20:00:00,2143.35,662.49,27.985000000000003,5.196,0.3035714285714285,0.2565176022835395
2025-03-27 21:00:00,1970.64,637.5600000000001,26.747,9.42439024390244,0.3173076923076923,0.2451286048324239
2025-03-27 22:00:00,2223.12,602.88,26.073,2.430967741935484,0.2666666666666666,0.2378454710510389
2025-03-27 23:00:00,2207.19,598.56,26.073,2.4135483870967738,0.2666666666666666,0.242834073475979
2025-03-28 00:00:00,1992.8,545.2,22.641,6.372881355932203,0.2685185185185185,0.2269838015173262
2025-03-28 01:00:00,2451.53,512.26,22.249,1.3807547169811325,0.2058823529411764,0.2298488664987404
2025-03-28 02:00:00,2003.56,616.48,25.744,1.1501492537313434,0.3018867924528302,0.2558273935657869
2025-03-28 03:00:00,2800.6,459.8,15.949000000000003,1.2477611940298508,0.1617647058823529,0.2710508002783577
2025-03-28 04:00:00,1011.66,739.29,30.822000000000003,1.1614925373134328,0.7037037037037037,0.2831679529584712
2025-03-28 05:00:00,717.84,598.2,32.828,0.7976,0.8,0.3062875635691169
2025-03-28 06:00:00,475.52,319.49,36.354,0.7862433862433863,0.6515151515151515,0.3526611856339247
2025-03-28 07:00:00,123.28,117.92,36.981,0.1429333333333333,0.9166666666666666,0.4065217391304347
2025-03-28 08:00:00,113.52,113.52,36.934000000000005,0.1540298507462686,0.9565217391304348,0.3840749414519906
2025-03-28 09:00:00,176.7,141.36,41.510000000000005,0.3116402116402116,0.7741935483870968,0.3538295577130529
2025-03-28 10:00:00,146.07999999999998,152.72,39.034,0.1982089552238806,1.0,0.3300198807157058
2025-03-28 11:00:00,211.7,160.6,37.263000000000005,0.2393442622950819,0.7333333333333333,0.3211009174311927
2025-03-28 12:00:00,322.26,176.85,38.877,0.6717948717948719,0.5357142857142857,0.3167381974248927
2025-03-28 13:00:00,651.09,394.6,33.251000000000005,0.8768888888888889,0.5882352941176471,0.3259687287559483
2025-03-28 14:00:00,1512.06,916.4,33.251000000000005,2.3497435897435897,0.5882352941176471,0.3171747211895911
2025-03-28 15:00:00,4867.1900000000005,1356.43,28.267000000000003,159.58,0.2741935483870967,0.29804059397241
2025-03-28 16:00:00,5400.0,1912.5,27.656,9.782608695652174,0.3469387755102041,0.2799130267954212
2025-03-28 17:00:00,6757.92,2393.43,27.656,12.242608695652171,0.3469387755102041,0.2561246040126717
2025-03-28 18:00:00,11809.2,2119.6,22.766,302.8,0.1772151898734177,0.225380918294304
2025-03-28 19:00:00,6266.88,1958.4,23.456000000000003,8.423225806451613,0.3061224489795918,0.2030010979626692
2025-03-28 20:00:00,4954.08,1548.15,23.456000000000003,6.658709677419354,0.3061224489795918,0.2035309536658701
2025-03-28 21:00:00,7120.570000000001,1072.375,19.851000000000003,171.58,0.1488095238095238,0.2205989110707803
2025-03-28 22:00:00,3876.12,933.14,19.538,3.681025641025641,0.2363636363636363,0.2499999999999999
2025-03-28 23:00:00,3260.52,784.94,19.538,3.0964102564102567,0.2363636363636363,0.2913053667682211
2025-03-29 00:00:00,4318.92,586.52,16.607000000000006,106.64,0.1341463414634146,0.3236262344897442
2025-03-29 01:00:00,3840.28,555.83,16.372000000000003,3.26,0.1428571428571428,0.340497590204507
2025-03-29 02:00:00,3039.12,731.64,19.538,4.893913043478261,0.2363636363636363,0.3363935969868173
2025-03-29 03:00:00,3591.81,1016.55,23.691000000000003,16.52926829268293,0.2777777777777778,0.310894507056554
2025-03-29 04:00:00,2463.4500000000003,1493.0,33.251000000000005,4.816129032258065,0.5882352941176471,0.2802811476988253
2025-03-29 05:00:00,1553.64,1553.64,36.934000000000005,3.621538461538462,0.9565217391304348,0.2596314907872696
2025-03-29 06:00:00,996.0,996.0,41.228,2.7124183006535945,0.96,0.2837465564738292
2025-03-29 07:00:00,58.89,108.72,40.711,0.1091566265060241,1.7142857142857142,0.4923245614035087
2025-03-29 08:00:00,36.96,66.0,42.858,0.0788059701492537,1.6666666666666667,0.5063063063063064
2025-03-29 09:00:00,34.71,69.42,44.911,0.2362831858407079,1.8571428571428568,0.4954462659380692
2025-03-29 10:00:00,39.48,70.5,42.858,0.0924590163934426,1.6666666666666667,0.4895104895104896
2025-03-29 11:00:00,39.39,78.78,44.911,0.1143396226415094,1.8571428571428568,0.4868852459016394
2025-03-29 12:00:00,44.38,82.42,44.958,0.391358024691358,1.7333333333333334,0.4882629107981221
2025-03-29 13:00:00,145.95000000000002,233.52,40.805,0.4324444444444444,1.5,0.4106714628297361
2025-03-29 14:00:00,496.4,546.04,36.84,1.2728205128205128,1.0476190476190477,0.3496868475991649
2025-03-29 15:00:00,1166.48,770.7099999999999,29.866,83.32,0.6379310344827587,0.3119130004943155
2025-03-29 16:00:00,1584.52,1131.8000000000002,33.016000000000005,3.650967741935484,0.6896551724137931,0.2978697052266534
2025-03-29 17:00:00,2987.04,1209.04,27.374,9.482666666666669,0.3953488372093023,0.2873011107775442
2025-03-29 18:00:00,5891.88,1194.3000000000002,24.678000000000004,19.419512195121957,0.2,0.2830290493749438
2025-03-29 19:00:00,3159.24,1278.74,27.374,10.029333333333334,0.3953488372093023,0.2861340157331059
2025-03-29 20:00:00,2812.74,1138.49,27.374,8.929333333333334,0.3953488372093023,0.3043974279195187
2025-03-29 21:00:00,5253.07,822.77,20.901,15.43658536585366,0.1547619047619047,0.3183870967741936
2025-03-29 22:00:00,2790.24,871.95,23.456000000000003,5.054782608695652,0.3061224489795918,0.3308434842564928
2025-03-29 23:00:00,2485.44,776.7,23.456000000000003,4.502608695652174,0.3061224489795918,0.3412063492063493
2025-03-30 00:00:00,3630.52,549.355,17.422,95.54,0.1493506493506493,0.3442465753424658
2025-04-04 01:00:00,3385.51,707.4200000000001,22.249,4.393913043478261,0.2058823529411764,0.340497590204507
2025-04-04 02:00:00,3545.64,844.2,24.161,4.893913043478261,0.234375,0.3363935969868173
2025-04-04 03:00:00,4743.9,1118.205,27.64,16.52926829268293,0.2323943661971831,0.310894507056554
2025-04-04 04:00:00,3508.55,1642.3000000000002,38.109,6.491304347826088,0.4583333333333333,0.2802811476988253
2025-04-04 05:00:00,2754.1800000000003,1694.88,41.933,6.140869565217392,0.6,0.2596314907872696
2025-04-04 06:00:00,1867.5,1058.25,45.365,10.121951219512196,0.5543478260869565,0.2837465564738292
2025-04-04 07:00:00,154.02,113.25,43.798,0.3939130434782609,0.7142857142857143,0.4923245614035087
2025-04-04 08:00:00,84.48,71.28,47.904,0.2295652173913043,0.8181818181818182,0.5063063063063064
2025-04-04 09:00:00,96.12,80.1,54.392,0.651219512195122,0.8108108108108109,0.4954462659380692
2025-04-04 10:00:00,70.5,81.78,51.775000000000006,0.1446153846153846,1.1153846153846154,0.4895104895104896
2025-04-04 11:00:00,75.75,87.86999999999999,51.775000000000006,0.1553846153846153,1.1153846153846154,0.4868852459016394
2025-04-04 12:00:00,95.1,98.27,56.21,0.7731707317073171,1.0,0.4882629107981221
2025-04-04 13:00:00,243.25,272.44,49.675,0.8460869565217392,1.0769230769230769,0.4106714628297361
2025-04-04 14:00:00,794.24,620.5,43.704,2.158260869565217,0.7575757575757576,0.3496868475991649
2025-04-04 15:00:00,2416.28,916.52,38.626000000000005,10.160975609756097,0.3728813559322034,0.3119130004943155
2025-04-04 16:00:00,2320.19,1301.5700000000002,39.927,4.920869565217392,0.5476190476190477,0.2978697052266534
2025-04-04 17:00:00,2915.92,1635.7600000000002,39.927,6.184347826086957,0.5476190476190477,0.2873011107775442
2025-04-04 18:00:00,5016.06,1512.7800000000002,32.561,19.419512195121957,0.296875,0.2830290493749438
2025-04-04 19:00:00,3084.02,1730.06,39.927,6.540869565217391,0.5476190476190477,0.2861340157331059
2025-04-04 20:00:00,2745.77,1540.31,39.927,5.823478260869565,0.5476190476190477,0.3043974279195187
2025-04-04 21:00:00,4430.3,1075.93,28.69,15.43658536585366,0.2394366197183098,0.3183870967741936
2025-04-04 22:00:00,2499.59,1104.47,31.621,5.054782608695652,0.4318181818181818,0.3308434842564928
2025-04-04 23:00:00,2226.54,983.82,31.621,4.502608695652174,0.4318181818181818,0.3412063492063493
2025-04-05 00:00:00,2484.04,907.63,32.044,4.153913043478261,0.3584905660377358,0.3442465753424658
2025-04-06 01:00:00,1419.3,547.8,38.579,5.1875,0.3793103448275862,0.6159754224270354
2025-04-06 02:00:00,1593.6,498.0,34.708,2.165217391304348,0.3076923076923077,0.6222423692958599
2025-04-06 03:00:00,1061.76,657.28,46.274,3.3706666666666667,0.6046511627906976,0.6280773739742087
2025-04-06 04:00:00,907.55,751.97,52.245000000000005,3.457333333333333,0.8055555555555556,0.6356892932120364
2025-04-06 05:00:00,981.4,813.16,52.245000000000005,3.7386666666666666,0.8055555555555556,0.6210611365472664
2025-04-06 06:00:00,1049.4,985.8,56.351,4.24,0.9117647058823528,0.5938375350140057
2025-04-06 07:00:00,649.6,765.6,60.316,2.017391304347826,1.137931034482759,0.6270806658130602
2025-04-06 08:00:00,607.5,688.5,62.510000000000005,1.7608695652173914,1.096774193548387,0.6185567010309279
2025-04-06 09:00:00,591.3000000000001,670.14,62.510000000000005,1.713913043478261,1.096774193548387,0.6133879781420765
2025-04-06 10:00:00,569.4,645.32,62.510000000000005,1.6504347826086956,1.096774193548387,0.6075689016865488
2025-04-06 11:00:00,555.9000000000001,630.02,62.510000000000005,1.6113043478260871,1.096774193548387,0.6047942299533304
2025-04-06 12:00:00,564.3,639.54,62.510000000000005,1.6356521739130434,1.096774193548387,0.6066153526107759
2025-04-06 13:00:00,416.85,655.0500000000001,59.987,1.7260869565217392,1.5,0.6045589692765113
2025-04-06 14:00:00,809.4,639.0,54.486,1.3741935483870968,0.7692307692307693,0.6027473547428995
2025-04-06 15:00:00,1022.85,636.44,50.615,1.466451612903226,0.6086956521739131,0.6050856253243384
2025-04-06 16:00:00,1272.78,636.39,48.938,2.0495652173913044,0.4909090909090909,0.6100494233937397
2025-04-06 17:00:00,1322.4599999999998,661.2299999999999,48.938,2.129565217391304,0.4909090909090909,0.6141534599089911
2025-04-06 18:00:00,1358.64,679.32,48.938,2.187826086956522,0.4909090909090909,0.6154080389768576
2025-04-06 19:00:00,1657.5,612.0,43.155,2.217391304347826,0.3636363636363636,0.6142254370102472
2025-04-06 20:00:00,1691.95,624.72,43.155,2.263478260869565,0.3636363636363636,0.6109870477891916
2025-04-06 21:00:00,1724.45,636.72,43.155,2.3069565217391306,0.3636363636363636,0.6065888609838972
2025-04-06 22:00:00,1691.3,624.48,43.155,2.262608695652174,0.3636363636363636,0.6044222323186432
2025-04-06 23:00:00,1579.9,569.8,38.767,3.453333333333333,0.3548387096774194,0.6029928233318065
2025-04-07 00:00:00,1591.49,573.98,38.767,3.478666666666667,0.3548387096774194,0.6025193504325391
2025-04-07 01:00:00,1574.4,551.04,36.620000000000005,3.4986666666666664,0.3442622950819672,0.6049790041991603
2025-04-07 02:00:00,1507.65,581.9,38.579,2.3,0.3793103448275862,0.6131993006993007
2025-04-07 03:00:00,1274.17,677.75,44.409,2.357391304347826,0.5208333333333334,0.6208193979933111
2025-04-07 04:00:00,1034.15,810.55,52.339,2.430434782608696,0.7631578947368421,0.6292134831460674
2025-04-07 05:00:00,915.82,978.98,56.163,2.746086956521739,1.0333333333333334,0.6049382716049384
2025-04-07 06:00:00,1240.64,1240.64,58.404,3.371304347826088,0.9696969696969696,0.5576923076923077
2025-04-07 07:00:00,851.76,1003.86,60.316,2.645217391304348,1.137931034482759,0.6265296133137543
2025-04-07 08:00:00,665.28,1088.64,66.334,2.629565217391304,1.565217391304348,0.6238998388496344
2025-04-07 09:00:00,768.0,1105.92,66.475,1.981935483870968,1.3846153846153846,0.6210966314236538
2025-04-07 10:00:00,786.25,1132.2,66.475,2.029032258064516,1.3846153846153846,0.6193291505791506
2025-04-07 11:00:00,796.0,1146.24,66.475,1.6328205128205129,1.3846153846153846,0.6165205907071677
2025-04-07 12:00:00,803.9999999999999,1093.4399999999998,62.275000000000006,2.0748387096774192,1.3076923076923077,0.61305025788653
2025-04-07 13:00:00,1114.18,1048.64,58.498000000000005,2.114193548387097,0.9142857142857144,0.6023950647151324
2025-04-07 14:00:00,1287.06,1016.1,54.486,2.945217391304348,0.7692307692307693,0.5933197653537652
2025-04-07 15:00:00,1508.87,1052.7,54.721,3.051304347826087,0.6818181818181818,0.5913841151881096
2025-04-07 16:00:00,1919.7,959.85,48.938,3.0913043478260867,0.4909090909090909,0.5914508365803347
2025-04-07 17:00:00,1946.16,973.08,48.938,3.1339130434782607,0.4909090909090909,0.5929263347600812
2025-04-07 18:00:00,1948.86,938.34,46.838,4.812,0.4727272727272727,0.5935078063574076
2025-04-07 19:00:00,1909.44,919.36,46.838,3.074782608695652,0.4727272727272727,0.5910977859778599
2025-04-07 20:00:00,1882.44,871.5,44.738,3.031304347826087,0.4545454545454545,0.5889476778365668
2025-04-07 21:00:00,2097.79,825.36,42.967,4.585333333333334,0.3870967741935484,0.5858052119610905
2025-04-07 22:00:00,2055.09,808.56,42.967,4.492,0.3870967741935484,0.5827879985183356
2025-04-07 23:00:00,1898.1,799.1999999999999,42.779,5.644067796610169,0.4137931034482758,0.5846287775152346
2025-04-08 00:00:00,1884.99,760.61,40.679,4.724285714285714,0.396551724137931,0.5878991179028451
2025-04-08 01:00:00,2306.08,675.584,36.717,8.778378378378378,0.2888888888888889,0.5937655860349128
2025-04-08 02:00:00,2038.05,718.17,39.281000000000006,4.621428571428572,0.346875,0.601791630874954
2025-04-08 03:00:00,1577.28,854.36,46.556,2.857391304347826,0.5306122448979592,0.6098022966733753
2025-04-08 04:00:00,1254.3,983.1,52.339,2.9478260869565216,0.7631578947368421,0.6208742194469224
2025-04-08 05:00:00,1356.84,1206.08,58.592,3.2773913043478258,0.8648648648648649,0.5983205782312926
2025-04-08 06:00:00,1598.04,1420.48,58.592,3.86,0.8648648648648649,0.5599841756502819
2025-04-08 07:00:00,1468.48,1514.37,60.504000000000005,2.9606451612903224,1.0,0.5312882185079495
2025-04-08 08:00:00,1395.2,1438.8,60.504000000000005,2.235897435897436,1.0,0.5223521696360258
2025-04-08 09:00:00,1368.5,1368.5,62.698,2.0641025641025643,0.9714285714285714,0.5120918984280532
2025-04-08 10:00:00,1399.16,1178.24,58.68600000000001,1.888205128205128,0.8205128205128205,0.4965912189800927
2025-04-08 11:00:00,1578.72,1063.92,56.962,1.76,0.6595744680851063,0.4684169884169885
2025-04-08 12:00:00,1614.6,931.5,55.144,2.003225806451613,0.5660377358490566,0.4426552156020755
2025-04-08 13:00:00,1121.4,763.62,51.734,2.449541284403669,0.6651162790697674,0.4316012725344644
2025-04-08 14:00:00,1081.46,641.8230000000001,49.19199999999999,4.274545454545454,0.5808510638297872,0.4393255758727142
2025-04-08 15:00:00,1144.0,583.0,47.794,4.583333333333334,0.5,0.4528348601138895
2025-04-08 16:00:00,1112.28,620.3100000000001,53.044,0.4806741573033708,0.5471698113207547,0.4553978712620374
2025-04-08 17:00:00,872.0,632.2,52.48,0.7147540983606557,0.7073170731707317,0.4583230274548602
2025-04-08 18:00:00,898.4000000000001,651.34,52.48,0.7363934426229508,0.7073170731707317,0.464260270719544
2025-04-08 19:00:00,914.4,662.9399999999999,52.48,0.7495081967213114,0.7073170731707317,0.4659223075133752
2025-04-08 20:00:00,1120.8000000000002,607.1,46.556,0.7655737704918033,0.5306122448979592,0.4675295186194368
2025-04-08 21:00:00,1350.9,592.5,44.879,0.8943396226415095,0.4310344827586206,0.4738005748397081
2025-04-08 22:00:00,1365.15,598.75,44.879,0.9037735849056604,0.4310344827586206,0.481009926629262
2025-04-08 23:00:00,1534.0500000000002,557.615,40.751000000000005,2.1548672566371683,0.3578125,0.4868835257082895
2025-04-09 00:00:00,1711.89,538.377,38.513000000000005,3.398630136986301,0.31,0.4915288834456011
2025-04-09 01:00:00,1823.54,539.5680000000001,38.491,3.5685714285714285,0.2918918918918919,0.4993012577360751
2025-04-09 02:00:00,1606.4,574.79,40.798,3.25974025974026,0.3523076923076922,0.5138888888888888
2025-04-09 03:00:00,1315.08,644.895,45.694,4.014285714285714,0.4811320754716981,0.52902986458913
2025-04-09 04:00:00,994.66,688.984,51.267,4.665384615384616,0.6761904761904761,0.5419330575404286
2025-04-09 05:00:00,867.3000000000001,770.658,56.655,2.95,0.8638888888888889,0.5355609482919544
2025-04-09 06:00:00,771.11,882.7880000000001,60.783,3.2827160493827163,1.106666666666667,0.5164855072463768
2025-04-09 07:00:00,627.25,865.605,63.325,4.825,1.3269230769230769,0.5050108076242876
2025-04-09 08:00:00,855.04,855.04,58.404,2.323478260869565,0.9696969696969696,0.5097788338512155
2025-04-09 09:00:00,1039.3,847.85,56.586,1.7645161290322582,0.7948717948717948,0.5232719694338311
2025-04-09 10:00:00,1123.6,814.61,52.48,1.2484444444444445,0.7073170731707317,0.5293823038397328
2025-04-09 11:00:00,1151.6,834.91,52.48,1.4764102564102564,0.7073170731707317,0.5313868613138686
2025-04-09 12:00:00,1174.4,851.4399999999999,52.48,1.5056410256410255,0.7073170731707317,0.5369380697893744
2025-04-09 13:00:00,1345.05,836.9200000000001,50.615,1.9283870967741936,0.6086956521739131,0.5409459666309506
2025-04-09 14:00:00,1453.44,847.84,50.756,1.5528205128205128,0.5714285714285714,0.5400454201362604
2025-04-09 15:00:00,1552.95,822.15,48.797,0.9983606557377048,0.5192307692307693,0.5354318734793188
2025-04-09 16:00:00,1431.84,805.41,48.656000000000006,1.1256603773584906,0.5510204081632653,0.5246188055908514
2025-04-09 17:00:00,1514.7,801.9,48.797,0.8865671641791044,0.5192307692307693,0.5159194282001299
2025-04-09 18:00:00,1098.53,801.63,48.139,0.7917333333333334,0.7105263157894737,0.5121991157687898
2025-04-09 19:00:00,1086.69,792.99,48.139,0.7832,0.7105263157894737,0.5091605596269153
2025-04-09 20:00:00,1662.12,699.84,42.779,0.6552808988764045,0.4137931034482758,0.5062436719541006
2025-04-09 21:00:00,1644.45,692.4000000000001,42.779,0.648314606741573,0.4137931034482758,0.5070662353141495
2025-04-09 22:00:00,1613.1,679.2,42.779,0.6359550561797753,0.4137931034482758,0.5108508439545297
2025-04-09 23:00:00,1608.54,677.28,42.779,0.3787919463087248,0.4137931034482758,0.5118924508790073
2025-04-10 00:00:00,1498.31,650.21,40.491,1.2564444444444445,0.4259259259259259,0.5152913036049889
2025-04-10 01:00:00,1790.08,587.37,36.808,1.804516129032258,0.3230769230769231,0.5238337574215437
2025-04-10 02:00:00,1766.7,597.96,38.955,1.753548387096774,0.3333333333333333,0.5407407407407407
