timestamp,aqi_category,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dew_point,relative_humidity,precipitation,snow,wind_direction,wind_speed,wpgt,pressure,tsun,coco,aqi_pm25,aqi_pm10,aqi_numeric,hour,day,month,day_of_week,is_weekend
2025-03-14 21:00:00,5.0,2750.4,11.4,80.2,0.06,4.29,109.61,152.51,38.0,15.0,11.4,79.0,,,0.0,0.0,,1013.3,,,178.93877766069548,99.26252525252525,178.93877766069548,21,14,3,4,0
2025-03-14 22:00:00,5.0,2750.4,11.06,80.2,0.02,5.84,114.88,158.8,63.84,,,,,,,,,,,,181.65985247629084,102.88080808080808,181.65985247629084,22,14,3,4,0
2025-03-14 23:00:00,5.0,2803.8,11.06,82.25,0.02,7.75,120.69,164.31,92.21,,,,,,,,,,,,184.65974710221286,105.6079797979798,184.65974710221286,23,14,3,4,0
2025-03-15 00:00:00,5.0,2777.1,11.18,82.25,0.03,8.94,124.86,166.83,110.45,14.5,11.6,83.0,,,0.0,0.0,,1012.4,,,186.81285563751317,106.85525252525252,186.81285563751317,0,15,3,5,1
2025-03-15 01:00:00,5.0,2830.51,13.3,82.25,0.02,10.13,128.68,169.89,125.65,,,,,,,,,,,,188.78524762908324,108.36979797979798,188.78524762908324,1,15,3,5,1
2025-03-15 02:00:00,5.0,3124.24,24.81,82.94,0.12,12.76,140.49,186.42,143.89,,,,,,,,,,,,194.8831401475237,116.55131313131312,194.8831401475237,2,15,3,5,1
2025-03-15 03:00:00,5.0,3685.0,48.73,82.25,4.07,15.5,158.55,212.8,160.1,13.5,10.7,83.0,,,0.0,0.0,,1014.4,,,208.9774774774775,129.6080808080808,208.9774774774775,3,15,3,5,1
2025-03-15 04:00:00,5.0,3524.78,50.96,69.92,7.33,10.73,150.58,206.27,95.25,,,,,,,,,,,,201.0792792792793,126.3760606060606,201.0792792792793,4,15,3,5,1
2025-03-15 05:00:00,5.0,2990.72,35.76,59.63,19.13,8.11,131.29,183.72,67.89,,,,,,,,,,,,190.13287671232877,115.2149494949495,190.13287671232877,5,15,3,5,1
2025-03-15 06:00:00,5.0,2403.26,17.43,52.78,52.21,7.75,116.94,162.62,51.17,20.0,11.0,56.0,,,310.0,11.2,,1014.5,,,182.72349841938882,104.77151515151516,182.72349841938882,6,15,3,5,1
2025-03-15 07:00:00,3.0,754.36,1.45,10.8,121.59,3.28,23.3,32.39,12.41,,,,,,,,,,,,74.55364806866953,29.99074074074074,74.55364806866953,7,15,3,5,1
2025-03-15 08:00:00,3.0,540.73,0.41,5.18,127.32,2.0,9.7,13.76,7.35,,,,,,,,,,,,40.416666666666664,12.74074074074074,40.416666666666664,8,15,3,5,1
2025-03-15 09:00:00,3.0,514.03,0.23,5.1,125.89,1.85,7.44,10.7,6.97,24.0,11.7,46.0,,,130.0,7.6,,1012.8,,,31.000000000000004,9.907407407407407,31.000000000000004,9,15,3,5,1
2025-03-15 10:00:00,3.0,520.71,0.17,5.65,124.45,1.94,6.73,9.73,7.22,,,,,,,,,,,,28.04166666666667,9.00925925925926,28.04166666666667,10,15,3,5,1
2025-03-15 11:00:00,3.0,520.71,0.19,6.25,124.45,2.03,6.57,9.48,7.66,,,,,,,,,,,,27.375000000000004,8.777777777777779,27.375000000000004,11,15,3,5,1
2025-03-15 12:00:00,3.0,527.38,0.16,7.2,123.02,2.03,6.31,9.2,8.04,23.0,12.6,52.0,,,50.0,3.6,,1012.4,,,26.291666666666668,8.518518518518517,26.291666666666668,12,15,3,5,1
2025-03-15 13:00:00,3.0,634.19,0.11,14.74,107.29,2.65,8.19,12.54,11.91,,,,,,,,,,,,34.125,11.61111111111111,34.125,13,15,3,5,1
2025-03-15 14:00:00,2.0,821.11,0.0,25.02,84.4,3.73,13.08,20.94,19.76,,,,,,,,,,,,53.060944206008585,19.38888888888889,53.060944206008585,14,15,3,5,1
2025-03-15 15:00:00,2.0,988.01,0.0,31.87,67.95,4.53,19.57,31.65,27.87,19.5,11.5,60.0,,,310.0,3.6,,1014.0,,,66.70944206008585,29.305555555555554,66.70944206008585,15,15,3,5,1
2025-03-15 16:00:00,3.0,1148.22,0.0,36.67,54.36,4.71,28.68,45.6,36.98,,,,,,,,,,,,85.86781115879828,42.22222222222222,85.86781115879828,16,15,3,5,1
2025-03-15 17:00:00,3.0,1415.25,0.01,46.61,36.84,4.71,41.58,64.79,44.58,,,,,,,,,,,,115.97085427135679,55.845555555555556,115.97085427135679,17,15,3,5,1
2025-03-15 18:00:00,4.0,1708.98,0.15,60.32,19.49,4.65,55.64,83.93,48.13,15.5,11.9,79.0,,,0.0,0.0,,1016.3,,,151.0722866174921,65.31888888888889,151.0722866174921,18,15,3,5,1
2025-03-15 19:00:00,4.0,1922.61,0.57,68.55,9.57,5.48,65.48,96.36,58.26,,,,,,,,,,,,156.15300316122233,71.47111111111111,156.15300316122233,19,15,3,5,1
2025-03-15 20:00:00,4.0,2056.12,0.92,74.03,4.96,7.09,74.05,106.45,80.05,,,,,,,,,,,,160.57797681770285,76.46515151515152,160.57797681770285,20,15,3,5,1
2025-03-15 21:00:00,5.0,2136.23,1.08,76.77,3.44,8.7,82.42,115.91,104.37,14.5,11.6,83.0,,,360.0,3.6,,1016.5,,,164.89968387776608,81.14737373737374,164.89968387776608,21,15,3,5,1
2025-03-15 22:00:00,5.0,2162.93,0.89,76.77,3.98,9.54,87.39,118.85,117.54,,,,,,,,,,,,167.4658587987355,82.60252525252525,167.4658587987355,22,15,3,5,1
2025-03-15 23:00:00,5.0,2029.42,0.48,71.29,6.44,9.42,87.58,115.99,119.57,,,,,,,,,,,,167.56396206533194,81.1869696969697,167.56396206533194,23,15,3,5,1
2025-03-16 00:00:00,5.0,1869.2,0.3,62.38,9.48,8.58,85.73,111.31,110.45,12.5,10.6,88.0,,,0.0,0.0,,1016.6,,,166.60874604847209,78.87060606060606,166.60874604847209,0,16,3,6,1
2025-03-16 01:00:00,5.0,1735.69,0.52,54.15,8.94,5.78,83.38,107.71,64.34,,,,,,,,,,,,165.395363540569,77.08878787878788,165.395363540569,1,16,3,6,1
2025-03-16 02:00:00,5.0,1869.2,4.58,54.84,2.95,5.36,86.09,112.17,49.14,,,,,,,,,,,,166.7946259220232,79.29626262626263,166.7946259220232,2,16,3,6,1
2025-03-16 03:00:00,5.0,2296.45,21.9,53.47,9.3,6.32,92.39,121.24,54.21,15.0,11.4,79.0,,,230.0,3.6,,1017.6,,,170.04752370916754,83.78545454545454,170.04752370916754,3,16,3,6,1
2025-03-16 04:00:00,5.0,2536.77,29.95,55.52,25.39,6.97,96.09,124.9,51.68,,,,,,,,,,,,171.95795574288726,85.5969696969697,171.95795574288726,4,16,3,6,1
2025-03-16 05:00:00,5.0,2750.4,26.38,65.12,52.21,7.63,106.57,135.96,47.12,,,,,,,,,,,,177.3691253951528,91.07111111111112,177.3691253951528,5,16,3,6,1
2025-03-16 06:00:00,5.0,2616.88,15.87,63.75,103.0,8.11,115.65,144.4,42.56,23.0,11.4,48.0,,,230.0,3.6,,1016.6,,,182.05742887249738,95.24848484848485,182.05742887249738,6,16,3,6,1
2025-03-16 07:00:00,4.0,694.27,1.15,7.11,144.48,2.68,21.89,29.89,12.16,,,,,,,,,,,,71.58841201716739,27.675925925925927,71.58841201716739,7,16,3,6,1
2025-03-16 08:00:00,4.0,480.65,0.4,2.72,144.48,1.55,11.66,16.55,7.66,,,,,,,,,,,,48.583333333333336,15.324074074074074,48.583333333333336,8,16,3,6,1
2025-03-16 09:00:00,4.0,433.92,0.37,2.59,143.05,1.45,10.56,14.81,6.9,27.0,11.5,38.0,,,270.0,3.6,,1014.8,,,44.00000000000001,13.712962962962964,44.00000000000001,9,16,3,6,1
2025-03-16 10:00:00,4.0,417.23,0.37,2.78,143.05,1.46,10.22,14.04,6.52,,,,,,,,,,,,42.583333333333336,13.0,42.583333333333336,10,16,3,6,1
2025-03-16 11:00:00,4.0,410.56,0.36,3.26,143.05,1.51,10.49,14.01,6.46,,,,,,,,,,,,43.708333333333336,12.972222222222221,43.708333333333336,11,16,3,6,1
2025-03-16 12:00:00,4.0,420.57,0.3,4.16,141.62,1.55,10.95,14.35,6.78,27.5,11.1,36.0,,,270.0,7.6,,1010.8,,,45.625,13.287037037037036,45.625,12,16,3,6,1
2025-03-16 13:00:00,3.0,794.41,0.52,27.08,107.29,3.22,19.98,27.35,16.72,,,,,,,,,,,,67.5716738197425,25.324074074074076,67.5716738197425,13,16,3,6,1
2025-03-16 14:00:00,3.0,1375.2,0.01,57.58,57.22,5.78,38.22,53.9,31.16,,,,,,,,,,,,107.69748743718593,49.907407407407405,107.69748743718593,14,16,3,6,1
2025-03-16 15:00:00,4.0,1869.2,0.14,77.46,25.03,7.63,57.73,81.74,42.56,19.5,12.5,64.0,,,0.0,0.0,,1011.6,,,152.15142255005267,64.23494949494949,152.15142255005267,15,16,3,6,1
2025-03-16 16:00:00,5.0,2189.64,1.01,85.0,9.03,8.58,76.68,108.2,54.21,,,,,,,,,,,,161.9359325605901,77.33131313131314,161.9359325605901,16,16,3,6,1
2025-03-16 17:00:00,5.0,2483.37,3.44,87.74,2.62,8.82,96.17,134.32,64.34,,,,,,,,,,,,171.99926238145417,90.25939393939393,171.99926238145417,17,16,3,6,1
2025-03-16 18:00:00,5.0,2830.51,7.38,93.22,0.56,8.46,115.32,157.85,71.94,19.0,10.8,59.0,,,230.0,7.6,,1012.1,,,181.88703898840885,102.41060606060606,181.88703898840885,18,16,3,6,1
2025-03-16 19:00:00,5.0,2910.61,7.82,97.33,0.49,7.39,120.06,161.03,78.02,,,,,,,,,,,,184.3344573234984,103.98454545454545,184.3344573234984,19,16,3,6,1
2025-03-16 20:00:00,5.0,2723.69,4.81,93.22,1.2,7.99,114.52,153.06,95.25,,,,,,,,,,,,181.47397260273974,99.53474747474748,181.47397260273974,20,16,3,6,1
2025-03-16 21:00:00,5.0,2403.26,1.66,82.94,3.67,9.42,108.32,145.75,121.59,14.0,10.2,78.0,,,0.0,0.0,,1012.9,,,178.27270811380401,95.91666666666667,178.27270811380401,21,16,3,6,1
2025-03-16 22:00:00,5.0,2136.23,0.46,75.4,7.6,10.61,99.66,135.11,143.89,,,,,,,,,,,,173.80126448893571,90.65040404040406,173.80126448893571,22,16,3,6,1
2025-03-16 23:00:00,5.0,1922.61,0.16,67.86,12.34,11.21,91.75,125.28,156.04,,,,,,,,,,,,169.71707060063224,85.7850505050505,169.71707060063224,23,16,3,6,1
2025-03-17 00:00:00,5.0,1762.39,0.1,62.38,15.91,11.56,86.78,119.2,166.18,12.0,10.1,88.0,,,0.0,0.0,,1014.0,,,167.1508956796628,82.77575757575758,167.1508956796628,0,17,3,0,0
2025-03-17 01:00:00,5.0,1842.5,0.39,67.17,11.8,12.87,89.05,123.07,178.34,,,,,,,,,,,,168.32297154899894,84.69121212121212,168.32297154899894,1,17,3,0,0
2025-03-17 02:00:00,5.0,2296.45,9.95,80.2,1.52,16.21,104.19,144.5,190.5,,,,,,,,,,,,176.14025289778715,95.29797979797979,176.14025289778715,2,17,3,0,0
2025-03-17 03:00:00,5.0,3231.05,45.15,85.0,5.63,20.74,126.66,174.74,196.58,15.0,11.4,79.0,,,0.0,0.0,,1015.6,,,187.7422550052687,110.77030303030304,187.7422550052687,3,17,3,0,0
2025-03-17 04:00:00,5.0,3952.03,70.63,86.37,14.48,20.74,150.18,203.15,164.15,,,,,,,,,,,,199.886406743941,124.83181818181819,199.886406743941,4,17,3,0,0
2025-03-17 05:00:00,5.0,4058.84,58.11,100.08,34.33,18.36,171.56,225.4,116.53,,,,,,,,,,,,221.87027027027028,135.84444444444443,221.87027027027028,5,17,3,0,0
2025-03-17 06:00:00,5.0,3578.19,29.06,102.82,89.41,20.74,199.77,249.31,103.35,22.5,10.9,48.0,,,355.0,1.8,,1015.8,,,249.82612612612613,147.67868686868687,249.82612612612613,6,17,3,0,0
2025-03-17 07:00:00,4.0,974.66,2.12,15.42,164.51,9.18,64.97,76.41,24.83,,,,,,,,,,,,155.88967334035829,61.59686868686869,155.88967334035829,7,17,3,0,0
2025-03-17 08:00:00,4.0,627.52,0.6,5.57,167.37,5.07,34.57,41.88,13.81,,,,,,,,,,,,98.25450643776824,38.77777777777778,98.25450643776824,8,17,3,0,0
2025-03-17 09:00:00,4.0,567.44,0.4,4.63,165.94,4.35,28.47,35.34,12.16,27.0,11.5,38.0,,,130.0,7.6,,1013.3,,,85.42618025751074,32.72222222222223,85.42618025751074,9,17,3,0,0
2025-03-17 10:00:00,4.0,534.06,0.35,4.8,163.08,4.05,25.61,32.36,10.89,,,,,,,,,,,,79.41158798283263,29.962962962962962,79.41158798283263,10,17,3,0,0
2025-03-17 11:00:00,4.0,520.71,0.35,5.65,158.79,3.87,23.98,30.88,10.26,,,,,,,,,,,,75.98369098712448,28.59259259259259,75.98369098712448,11,17,3,0,0
2025-03-17 12:00:00,4.0,534.06,0.29,7.63,151.63,3.93,22.7,29.77,10.26,27.0,10.2,35.0,,,90.0,5.4,,1011.5,,,73.29184549356223,27.564814814814813,73.29184549356223,12,17,3,0,0
2025-03-17 13:00:00,3.0,1094.82,0.39,42.16,103.0,6.2,35.2,48.13,21.28,,,,,,,,,,,,99.57939914163092,44.56481481481482,99.57939914163092,13,17,3,0,0
2025-03-17 14:00:00,4.0,2056.12,0.14,90.48,36.12,9.78,64.06,88.63,37.49,,,,,,,,,,,,155.41981032665964,67.64515151515151,155.41981032665964,14,17,3,0,0
2025-03-17 15:00:00,5.0,2883.91,6.15,115.16,2.82,12.4,95.81,131.38,50.66,20.0,13.0,64.0,,,50.0,5.4,,1015.0,,,171.81338250790304,88.80424242424243,171.81338250790304,15,17,3,0,0
2025-03-17 16:00:00,5.0,3391.27,13.97,119.27,0.13,13.83,124.65,170.43,66.88,,,,,,,,,,,,186.70442571127504,108.6370707070707,186.70442571127504,16,17,3,0,0
2025-03-17 17:00:00,5.0,3738.4,20.34,122.01,0.02,16.69,151.0,205.69,94.23,,,,,,,,,,,,201.4954954954955,126.0889898989899,201.4954954954955,17,17,3,0,0
2025-03-17 18:00:00,5.0,4112.24,28.39,128.87,0.0,20.27,172.03,231.96,123.62,16.5,12.8,79.0,,,360.0,5.4,,1015.1,,,222.33603603603603,139.09131313131314,222.33603603603603,18,17,3,0,0
2025-03-17 19:00:00,5.0,4112.24,29.06,131.61,0.0,20.98,171.16,226.69,139.83,,,,,,,,,,,,221.47387387387386,136.4829292929293,221.47387387387386,19,17,3,0,0
2025-03-17 20:00:00,5.0,3685.0,21.9,120.64,0.02,18.6,154.93,202.81,141.86,,,,,,,,,,,,205.3900900900901,124.66353535353535,205.3900900900901,20,17,3,0,0
2025-03-17 21:00:00,5.0,3124.24,12.96,104.19,0.13,14.31,134.67,176.17,128.69,14.5,11.6,83.0,,,180.0,3.6,,1015.2,,,191.87808219178083,111.4780808080808,191.87808219178083,21,17,3,0,0
2025-03-17 22:00:00,5.0,2536.77,5.09,89.11,1.06,11.8,111.05,147.14,126.66,,,,,,,,,,,,179.68229715489989,96.60464646464646,179.68229715489989,22,17,3,0,0
2025-03-17 23:00:00,5.0,2109.53,1.2,78.14,4.38,12.04,95.14,129.05,145.91,,,,,,,,,,,,171.46743940990515,87.65101010101012,171.46743940990515,23,17,3,0,0
2025-03-18 00:00:00,5.0,1922.61,0.48,71.97,7.87,12.76,91.79,126.31,166.18,12.5,10.6,88.0,,,270.0,5.4,,1015.3,,,169.7377239199157,86.29484848484849,169.7377239199157,0,18,3,1,0
2025-03-18 01:00:00,5.0,2056.12,1.36,78.14,5.1,14.42,100.94,139.71,188.47,,,,,,,,,,,,174.46217070600633,92.92717171717172,174.46217070600633,1,18,3,1,0
2025-03-18 02:00:00,5.0,2510.07,13.97,85.68,0.59,17.64,116.2,161.72,202.66,,,,,,,,,,,,182.3414120126449,104.32606060606061,182.3414120126449,2,18,3,1,0
2025-03-18 03:00:00,5.0,3337.86,50.07,87.05,5.36,21.22,133.75,185.26,200.63,14.0,10.2,78.0,,,270.0,3.6,,1016.1,,,191.40305584826132,115.97717171717171,191.40305584826132,3,18,3,1,0
2025-03-18 04:00:00,5.0,4058.84,78.68,87.05,13.23,20.5,153.15,209.61,162.12,,,,,,,,,,,,203.62612612612614,128.02919191919193,203.62612612612614,4,18,3,1,0
2025-03-18 05:00:00,5.0,4379.27,70.63,104.19,28.97,18.12,178.32,238.16,117.54,,,,,,,,,,,,228.56936936936935,142.16,228.56936936936935,5,18,3,1,0
2025-03-18 06:00:00,5.0,4058.84,38.44,119.27,77.25,18.12,209.28,268.31,106.39,24.5,8.9,37.0,,,50.0,3.6,,1015.0,,,259.25045045045044,157.58777777777777,259.25045045045044,6,18,3,1,0
2025-03-18 07:00:00,4.0,847.82,2.37,15.42,151.63,5.9,47.22,62.24,26.6,,,,,,,,,,,,129.85829145728644,54.58343434343435,129.85829145728644,7,18,3,1,0
2025-03-18 08:00:00,4.0,547.41,0.68,5.1,158.79,3.25,25.18,34.62,13.93,,,,,,,,,,,,78.50729613733907,32.05555555555555,78.50729613733907,8,18,3,1,0
2025-03-18 09:00:00,4.0,500.68,0.49,4.11,158.79,2.83,22.96,31.37,11.53,28.5,11.1,34.0,,,230.0,3.6,,1011.7,,,73.83862660944206,29.046296296296298,73.83862660944206,9,18,3,1,0
2025-03-18 10:00:00,4.0,487.33,0.41,4.41,157.36,2.77,21.26,29.29,10.26,,,,,,,,,,,,70.26351931330473,27.12037037037037,70.26351931330473,10,18,3,1,0
2025-03-18 11:00:00,4.0,494.0,0.41,5.74,154.5,2.98,20.52,28.61,9.88,,,,,,,,,,,,68.70729613733906,26.49074074074074,68.70729613733906,11,18,3,1,0
2025-03-18 12:00:00,4.0,520.71,0.34,8.23,148.77,3.34,20.06,28.44,10.01,28.0,10.7,34.0,,,50.0,3.6,,1012.2,,,67.73991416309013,26.333333333333336,67.73991416309013,12,18,3,1,0
2025-03-18 13:00:00,3.0,1121.52,0.47,45.24,97.27,6.02,30.89,44.57,20.77,,,,,,,,,,,,90.51545064377683,41.26851851851852,90.51545064377683,13,18,3,1,0
2025-03-18 14:00:00,4.0,2109.53,0.22,95.96,30.76,10.49,57.33,81.49,37.49,,,,,,,,,,,,151.94488935721813,64.11121212121212,151.94488935721813,14,18,3,1,0
2025-03-18 15:00:00,5.0,2910.61,4.36,119.27,3.4,13.95,91.35,125.47,53.7,21.0,14.2,65.0,,,0.0,0.0,,1013.4,,,169.51053740779767,85.8790909090909,169.51053740779767,15,18,3,1,0
2025-03-18 16:00:00,5.0,3231.05,6.03,117.9,1.43,15.5,122.55,165.22,68.9,,,,,,,,,,,,185.6201264488936,106.05838383838383,185.6201264488936,16,18,3,1,0
2025-03-18 17:00:00,5.0,3417.97,6.59,117.9,1.03,15.74,146.25,196.83,79.04,,,,,,,,,,,,197.85721812434141,121.70373737373738,197.85721812434141,17,18,3,1,0
2025-03-18 18:00:00,5.0,3685.0,9.83,123.38,0.37,14.9,163.9,219.96,87.14,18.0,12.7,71.0,,,0.0,0.0,,1015.1,,,214.27927927927928,133.1519191919192,214.27927927927928,18,18,3,1,0
2025-03-18 19:00:00,5.0,3631.59,9.95,123.38,0.35,12.99,162.61,218.2,94.23,,,,,,,,,,,,213.00090090090092,132.28080808080807,213.00090090090092,19,18,3,1,0
2025-03-18 20:00:00,5.0,3364.56,6.09,115.16,0.79,11.56,153.33,206.6,103.35,,,,,,,,,,,,203.8045045045045,126.53939393939393,203.8045045045045,20,18,3,1,0
2025-03-18 21:00:00,5.0,3044.13,2.65,104.19,2.03,11.32,144.66,195.71,118.55,17.0,12.5,75.0,,,0.0,0.0,,1015.6,,,197.036248682824,121.14939393939395,197.036248682824,21,18,3,1,0
2025-03-18 22:00:00,5.0,2696.99,1.02,91.85,4.2,11.44,129.38,176.01,129.7,,,,,,,,,,,,189.14668071654373,111.39888888888889,189.14668071654373,22,18,3,1,0
2025-03-18 23:00:00,5.0,2323.15,0.34,78.14,8.4,11.09,111.74,153.47,137.81,,,,,,,,,,,,180.03856691253952,99.73767676767676,180.03856691253952,23,18,3,1,0
2025-03-19 00:00:00,5.0,1976.01,0.18,66.49,12.16,10.97,98.76,137.01,143.89,14.5,11.6,83.0,,,0.0,0.0,,1015.8,,,173.33656480505795,91.59080808080807,173.33656480505795,0,19,3,2,0
2025-03-19 01:00:00,5.0,1895.9,0.6,64.43,8.94,10.85,93.9,132.14,141.86,,,,,,,,,,,,170.82718651211803,89.18040404040403,170.82718651211803,1,19,3,2,0
2025-03-19 02:00:00,5.0,2162.93,9.61,67.17,1.15,10.73,97.13,138.63,121.59,,,,,,,,,,,,172.4949420442571,92.39262626262627,172.4949420442571,2,19,3,2,0
2025-03-19 03:00:00,5.0,2723.69,37.1,64.43,5.28,10.85,101.89,145.84,93.22,17.0,9.4,61.0,,,0.0,0.0,,1016.4,,,174.95268703898842,95.96121212121213,174.95268703898842,3,19,3,2,0
2025-03-19 04:00:00,5.0,2964.02,51.41,63.06,14.48,10.97,101.68,144.52,72.96,,,,,,,,,,,,174.84425711275026,95.30787878787879,174.84425711275026,4,19,3,2,0
2025-03-19 05:00:00,5.0,3177.64,47.83,74.03,28.97,11.92,112.74,157.74,63.84,,,,,,,,,,,,180.55489989462592,102.35616161616161,180.55489989462592,5,19,3,2,0
2025-03-19 06:00:00,5.0,3017.43,29.5,82.25,63.66,12.87,127.82,172.81,58.77,27.0,8.9,32.0,,,270.0,3.6,,1015.1,,,188.34120126448894,109.81505050505051,188.34120126448894,6,19,3,2,0
2025-03-19 07:00:00,3.0,674.25,1.98,13.37,125.89,4.35,24.1,35.05,16.09,,,,,,,,,,,,76.23605150214593,32.4537037037037,76.23605150214593,7,19,3,2,0
2025-03-19 08:00:00,3.0,480.65,0.52,6.6,133.04,3.1,16.54,24.67,10.77,,,,,,,,,,,,60.33733905579399,22.842592592592595,60.33733905579399,8,19,3,2,0
2025-03-19 09:00:00,3.0,467.3,0.25,7.11,128.75,3.1,14.3,22.04,9.75,29.0,9.7,30.0,,,230.0,7.6,,1012.7,,,55.62660944206009,20.40740740740741,55.62660944206009,9,19,3,2,0
2025-03-19 10:00:00,3.0,460.62,0.23,7.63,123.02,3.1,12.27,19.81,8.99,,,,,,,,,,,,51.357510729613736,18.34259259259259,51.357510729613736,10,19,3,2,0
2025-03-19 11:00:00,3.0,460.62,0.37,7.11,124.45,2.92,12.02,19.18,8.61,,,,,,,,,,,,500.0,17.75925925925926,500.0,11,19,3,2,0
2025-03-19 12:00:00,3.0,453.95,0.32,6.6,124.45,2.65,12.08,18.92,8.61,25.0,7.2,32.0,,,230.0,18.4,,1011.6,,,500.0,17.51851851851852,500.0,12,19,3,2,0
2025-03-19 13:00:00,3.0,700.95,0.31,22.62,101.57,4.17,18.22,28.29,16.97,,,,,,,,,,,,63.87038626609442,26.194444444444443,63.87038626609442,13,19,3,2,0
2025-03-19 14:00:00,3.0,1094.82,0.01,40.78,71.53,6.68,32.89,49.83,31.41,,,,,,,,,,,,94.72145922746782,46.138888888888886,94.72145922746782,14,19,3,2,0
2025-03-19 15:00:00,4.0,1428.6,0.0,50.72,54.36,8.58,50.81,74.96,42.56,23.0,7.9,38.0,,,230.0,7.6,,1015.1,,,138.69798994974875,60.87919191919192,138.69798994974875,15,19,3,2,0
2025-03-19 16:00:00,4.0,1708.98,0.0,56.21,40.77,9.3,70.62,101.65,50.66,,,,,,,,,,,,158.80695468914647,74.08939393939394,158.80695468914647,16,19,3,2,0
2025-03-19 17:00:00,5.0,2189.64,0.41,74.71,18.42,9.66,96.0,134.82,56.74,,,,,,,,,,,,171.91148577449948,90.50686868686869,171.91148577449948,17,19,3,2,0
2025-03-19 18:00:00,5.0,2883.91,7.93,95.96,1.4,9.42,119.75,163.99,59.78,17.0,10.6,66.0,,,360.0,3.6,,1018.2,,,184.17439409905163,105.44959595959597,184.17439409905163,18,19,3,2,0
2025-03-19 19:00:00,5.0,3337.86,17.88,104.19,0.02,8.34,127.81,170.39,60.8,,,,,,,,,,,,188.33603793466807,108.61727272727272,188.33603793466807,19,19,3,2,0
2025-03-19 20:00:00,5.0,3337.86,18.78,104.19,0.02,7.21,123.41,162.61,64.34,,,,,,,,,,,,186.0641728134879,104.76656565656566,186.0641728134879,20,19,3,2,0
2025-03-19 21:00:00,5.0,3070.83,14.31,95.96,0.05,6.32,115.31,152.57,69.92,14.5,10.5,77.0,,,360.0,3.6,,1018.9,,,181.881875658588,99.29222222222222,181.881875658588,21,19,3,2,0
2025-03-19 22:00:00,5.0,2643.59,9.39,86.37,0.14,7.63,101.74,137.13,89.17,,,,,,,,,,,,174.87523709167544,91.65020202020202,174.87523709167544,22,19,3,2,0
2025-03-19 23:00:00,5.0,2269.74,5.7,78.14,0.5,9.78,89.77,123.65,114.5,,,,,,,,,,,,168.69473129610117,84.97828282828283,168.69473129610117,23,19,3,2,0
2025-03-20 00:00:00,5.0,2029.42,3.69,72.66,1.11,10.97,84.81,118.4,131.73,13.0,10.2,83.0,,,0.0,0.0,,1019.7,,,166.13371970495257,82.37979797979798,166.13371970495257,0,20,3,3,0
2025-03-20 01:00:00,5.0,2082.82,5.53,74.03,0.58,12.64,90.66,127.04,149.97,,,,,,,,,,,,169.15426765015806,86.65616161616163,169.15426765015806,1,20,3,3,0
2025-03-20 02:00:00,5.0,2510.07,20.79,78.14,0.54,15.97,105.53,147.97,170.23,,,,,,,,,,,,176.83213909378293,97.01545454545455,176.83213909378293,2,20,3,3,0
2025-03-20 03:00:00,5.0,3337.86,57.22,79.51,6.17,19.79,123.73,172.45,174.28,16.0,8.0,59.0,,,180.0,3.6,,1020.9,,,186.22939936775555,109.63686868686868,186.22939936775555,3,20,3,3,0
2025-03-20 04:00:00,5.0,4005.43,84.04,80.2,13.59,17.88,139.54,190.88,127.67,,,,,,,,,,,,194.39262381454162,118.75878787878787,194.39262381454162,4,20,3,3,0
2025-03-20 05:00:00,5.0,4219.06,74.21,97.33,28.25,15.74,151.72,202.25,87.14,,,,,,,,,,,,202.209009009009,124.38636363636364,202.209009009009,5,20,3,3,0
2025-03-20 06:00:00,5.0,3631.59,38.44,104.19,70.81,14.78,151.9,195.38,67.89,25.0,9.7,38.0,,,50.0,3.6,,1020.1,,,202.3873873873874,120.9860606060606,202.3873873873874,6,20,3,3,0
2025-03-20 07:00:00,3.0,640.87,2.12,11.31,130.18,3.64,21.81,30.6,14.44,,,,,,,,,,,,71.42017167381974,28.333333333333336,71.42017167381974,7,20,3,3,0
2025-03-20 08:00:00,3.0,440.6,0.63,4.07,138.76,2.15,14.5,20.47,8.61,,,,,,,,,,,,56.047210300429185,18.953703703703702,56.047210300429185,8,20,3,3,0
2025-03-20 09:00:00,4.0,427.25,0.5,3.68,141.62,2.03,13.85,19.62,7.66,28.0,7.8,28.0,,,90.0,3.6,,1017.1,,,54.68025751072962,18.166666666666668,54.68025751072962,9,20,3,3,0
2025-03-20 10:00:00,4.0,440.6,0.47,3.94,143.05,2.06,13.3,19.12,7.16,,,,,,,,,,,,53.52360515021459,17.703703703703706,53.52360515021459,10,20,3,3,0
2025-03-20 11:00:00,4.0,460.62,0.47,4.71,144.48,2.21,13.26,19.14,7.03,,,,,,,,,,,,53.439484978540776,17.72222222222222,53.439484978540776,11,20,3,3,0
2025-03-20 12:00:00,4.0,480.65,0.38,6.08,143.05,2.35,13.07,18.98,7.22,28.0,12.8,39.0,,,310.0,3.6,,1014.6,,,53.03991416309013,17.574074074074076,53.03991416309013,12,20,3,3,0
2025-03-20 13:00:00,3.0,934.6,0.67,35.64,100.14,4.71,21.88,32.16,17.48,,,,,,,,,,,,71.56738197424893,29.777777777777775,71.56738197424893,13,20,3,3,0
