timestamp,aqi_numeric,temperature,relative_humidity,wind_speed,pressure,pm2_5,pm10,no2,o3,hour,day_of_week,is_weekend,pm2_5_lag24h,pm10_lag24h,no2_lag24h,o3_lag24h,temperature_lag24h,relative_humidity_lag24h,wind_speed_lag24h,pressure_lag24h,aqi_lag1h,aqi_lag3h,aqi_lag6h,pm25_lag6h,pm10_lag6h,pm2_5_lag48h,pm10_lag48h,no2_lag48h,o3_lag48h,aqi_numeric_lag48h,pm2_5_lag72h,pm10_lag72h,no2_lag72h,o3_lag72h,aqi_numeric_lag72h,temperature_lag48h,relative_humidity_lag48h,pressure_lag48h,temperature_lag72h,relative_humidity_lag72h,pressure_lag72h,pm2_5_rolling_mean_6h,pm10_rolling_mean_6h,aqi_numeric_rolling_mean_6h,temperature_rolling_mean_6h,relative_humidity_rolling_mean_6h,pm2_5_rolling_mean_12h,pm10_rolling_mean_12h,aqi_numeric_rolling_mean_12h,temperature_rolling_mean_12h,relative_humidity_rolling_mean_12h,pm2_5_rolling_mean_24h,pm10_rolling_mean_24h,aqi_numeric_rolling_mean_24h,temperature_rolling_mean_24h,relative_humidity_rolling_mean_24h,pm2_5_rolling_std_12h,pm10_rolling_std_12h,aqi_numeric_rolling_std_12h,pm2_5_rolling_std_24h,pm10_rolling_std_24h,aqi_numeric_rolling_std_24h,hour_sin,hour_cos,dow_sin,dow_cos,month,season,day_of_year,doy_sin,doy_cos,pm25_humidity_interaction,pm25_temp_interaction,pm10_wind_interaction,pm25_pm10_ratio,hour_since_midnight,is_peak_pollution_hour,is_low_pollution_hour
2025-03-23 06:00:00,269.2099099099099,26.0,36.0,7.6,1015.6,219.33,277.49,105.56,118.73,6,6,1,162.44,209.01,111.04,127.32,27.5,36.0,3.6,1014.8,204.409009009009,167.66722866174922,167.66206533192835,87.77,124.22,144.66,195.71,104.19,2.03,197.036248682824,82.42,115.91,76.77,3.44,164.89968387776608,17.0,75.0,1015.6,14.5,83.0,1016.5,120.21833333333332,164.88333333333333,190.4495879968483,20.5,44.833333333333336,120.72083333333332,165.90416666666667,187.6923563447536,18.95833333333333,52.0,93.38791666666668,129.44541666666666,157.1602626508997,21.604166666666668,44.333333333333336,40.68157913676168,48.25717044380489,29.22189299141399,53.652634764847726,69.38140679255858,58.21798178289448,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,7895.88,5702.58,36.03766233766234,0.790122122554847,6,0,0
2025-03-23 07:00:00,200.0,28.0,20.0,7.0,1016.0,150.4,175.96,25.02,211.72,7,6,1,20.48,32.77,9.94,150.2,28.0,25.0,11.0,1016.0,269.2099099099099,180.99894625922025,159.8086406743941,72.56,105.11,98.76,137.01,66.49,12.16,173.33656480505795,85.73,111.31,62.38,9.48,166.60874604847209,14.5,83.0,1015.8,12.5,88.0,1016.6,133.1916666666667,176.69166666666663,197.1481478844493,22.33333333333333,40.16666666666666,121.7775,164.785,188.23794819582488,19.541666666666668,50.5,97.02,132.8475,159.03562706958607,22.229166666666668,41.708333333333336,41.32287768844931,47.81669972642701,29.39980138930705,54.46665872846874,69.58518703249871,58.86639218441749,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,3008.0,4211.2,24.783098591549297,0.8542542315119845,7,1,0
2025-03-23 08:00:00,189.0021074815596,30.0,17.0,11.0,1015.0,129.1,148.49,10.62,234.6,8,6,1,11.36,18.7,3.73,143.05,31.0,16.0,11.0,1015.0,200.0,204.409009009009,160.60379346680716,74.1,108.92,101.89,145.84,64.43,5.28,174.95268703898842,92.39,121.24,53.47,9.3,170.04752370916754,17.0,61.0,1016.4,15.0,79.0,1017.6,142.35833333333332,183.28666666666663,201.8812002202413,24.5,35.0,121.49166666666666,162.04916666666665,188.09036301844523,20.541666666666668,47.41666666666666,99.28666666666668,134.41833333333332,160.2059818289819,22.729166666666668,40.0,41.25354504509734,47.72373898678518,29.39036168083515,54.62911563774687,69.4910672812273,59.18371861437885,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,2194.7,3873.0,13.37747747747748,0.8688337034793727,8,1,0
2025-03-23 09:00:00,166.4486828240253,31.0,17.0,7.6,1012.7,85.42,100.45,6.43,223.16,9,6,1,10.28,16.2,3.3,144.48,31.5,21.0,3.6,1012.4,189.0021074815596,269.2099099099099,167.66722866174922,87.78,127.9,127.82,172.81,82.25,63.66,188.3412012644889,115.65,144.4,63.75,103.0,182.05742887249733,27.0,32.0,1015.1,23.0,48.0,1016.6,141.965,178.71166666666667,201.67810924728727,27.0,25.5,117.71583333333336,155.52083333333334,186.140775733584,21.916666666666668,41.91666666666666,96.0775,129.895,158.27332559529827,22.875,39.208333333333336,42.3890424216476,50.5028172856514,30.0324132398094,52.99573290861954,67.94053403688694,58.13857987129477,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,1452.14,2648.02,13.045454545454549,0.8495275982098459,9,1,0
2025-03-23 10:00:00,123.13618090452262,30.0,17.0,11.0,1014.0,44.49,56.14,4.37,188.83,10,6,1,9.93,15.19,3.51,145.91,32.0,20.0,11.0,1013.0,166.4486828240253,200.0,180.99894625922025,113.6,161.1,14.3,22.04,7.11,128.75,55.62660944206009,10.56,14.81,2.59,143.05,44.00000000000001,29.0,30.0,1012.7,27.0,38.0,1014.8,130.4466666666667,161.21833333333333,192.0343150215044,28.33333333333333,22.5,110.80916666666668,145.675,180.72638652374837,22.83333333333333,39.5,97.50291666666664,131.55916666666664,161.61927757743118,22.8125,39.04166666666666,47.15692881863766,57.53802165840989,35.07825358011989,51.01060967895641,65.47912112744939,53.31681782512639,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,756.33,1334.7,5.057657657657658,0.7910739687055477,10,0,0
2025-03-23 11:00:00,113.23768844221104,31.0,21.0,11.0,1013.0,40.47,52.07,5.1,181.67,11,6,1,9.64,14.59,4.2,145.91,31.0,16.0,11.0,1012.0,123.13618090452262,189.0021074815596,204.409009009009,153.94,208.78,12.08,18.92,6.6,124.45,500.0,10.95,14.35,4.16,141.62,45.625,25.0,32.0,1011.6,27.5,36.0,1010.8,111.53499999999998,135.1,176.83909492703808,29.33333333333333,21.33333333333333,104.91333333333334,137.21916666666667,175.18202108044474,23.83333333333333,37.41666666666666,98.7875,133.12083333333334,164.66390348474553,22.8125,39.25,51.33830278976246,63.43134276284065,40.13641805048771,49.05239020458237,62.96688652994813,47.88994538803362,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,849.87,1254.57,4.690990990990991,0.7757331799884991,11,0,0
2025-03-23 12:00:00,500.0,31.5,31.0,3.6,1010.9,42.34,54.47,7.28,177.38,12,6,1,9.56,14.47,5.65,144.48,32.0,21.0,3.6,1010.7,113.23768844221104,166.4486828240253,269.2099099099099,219.33,277.49,50.81,74.96,50.72,54.36,138.69798994974877,57.73,81.74,77.46,25.03,152.15142255005267,23.0,38.0,1015.1,19.5,64.0,1011.6,82.03666666666668,97.93,215.3041099420531,30.25,20.5,101.1275,131.40666666666667,202.87684896945063,25.375,32.666666666666664,100.15333333333336,134.7875,183.83751459585665,22.791666666666668,39.66666666666666,54.30668167914515,67.77765256984631,101.78693450110907,46.8675989558251,60.1564370222954,78.23983408390814,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,1312.5400000000002,1333.71,14.72162162162162,0.7758841854498809,12,0,0
2025-03-23 13:00:00,151.22202318229716,28.0,25.0,7.0,1014.0,55.93,71.6,27.76,140.19,13,6,1,17.23,26.26,32.56,108.72,29.0,18.0,7.0,1014.0,500.0,123.13618090452262,200.0,150.4,175.96,119.75,163.99,95.96,1.4,184.17439409905165,115.32,157.85,93.22,0.56,181.88703898840885,17.0,66.0,1018.2,19.0,59.0,1012.1,66.29166666666667,80.53666666666666,207.17444713910265,30.25,21.33333333333333,99.74166666666667,128.61416666666665,202.161297511776,26.291666666666668,30.75,101.76583333333332,136.67666666666668,187.5639150610704,22.75,39.958333333333336,55.30497098047801,69.6247461830965,102.14676904121636,44.496298030350765,57.241333550736464,74.19960419782369,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,1398.25,1566.04,10.08450704225352,0.780055788005579,13,0,1
2025-03-23 14:00:00,164.6828240252898,26.0,28.0,7.0,1015.0,82.0,104.94,54.84,87.26,14,6,1,37.59,55.82,67.86,62.23,26.0,24.0,7.0,1014.0,151.22202318229716,113.23768844221104,189.0021074815596,129.1,148.49,115.31,152.57,95.96,0.05,181.881875658588,108.32,145.75,82.94,3.67,178.272708113804,14.5,77.0,1018.9,14.0,78.0,1012.9,58.44166666666666,73.27833333333334,203.1212332297243,29.58333333333333,23.166666666666668,100.4,128.2825,202.5012167249828,27.041666666666668,29.08333333333333,103.61625,138.72333333333333,190.00293976396665,22.75,40.125,55.01826870148761,69.73648062202064,102.00258908154652,42.594215754734456,55.06123047525615,72.34587874144972,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,2296.0,2132.0,14.780281690140846,0.7806549885757808,14,0,1
2025-03-23 15:00:00,176.17639620653318,22.0,62.0,0.0,1013.7,104.26,134.57,76.77,50.78,15,6,1,64.1,92.62,93.22,33.26,22.0,24.0,0.0,1013.0,164.6828240252898,500.0,166.4486828240253,85.42,100.45,84.81,118.4,72.66,1.11,166.13371970495257,86.78,119.2,62.38,15.91,167.1508956796628,13.0,83.0,1019.7,12.0,88.0,1014.0,61.58166666666667,78.96499999999999,204.74251879347565,28.08333333333333,30.666666666666668,101.77333333333333,128.83833333333334,203.21031402038147,27.541666666666668,28.08333333333333,105.28958333333333,140.47125,190.86693695399129,22.75,41.708333333333336,54.88012677783749,69.75973243710855,101.767723761682,41.75488791789808,54.19305549225802,72.03833360393749,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,6464.12,2293.7200000000003,1345.6999999999998,0.7741887577040173,15,0,1
2025-03-23 16:00:00,184.845626975764,23.0,44.0,7.0,1015.0,121.05,157.99,89.11,29.33,16,6,1,92.03,130.37,101.45,22.71,23.0,31.0,7.0,1014.0,176.17639620653318,151.22202318229716,123.13618090452262,44.49,56.14,123.73,172.45,79.51,6.17,186.22939936775555,126.66,174.74,85.0,5.63,187.7422550052687,16.0,59.0,1020.9,15.0,79.0,1015.6,74.34166666666667,95.94,215.0274264720159,26.916666666666668,35.166666666666664,102.39416666666666,128.57916666666668,203.5308707467601,27.625,28.83333333333333,106.49875,141.62208333333334,191.4912695848307,22.75,42.25,55.0678970096063,69.6346449116365,101.69743421677204,41.77439899523442,54.26244293120536,71.91319451381798,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,5326.2,2784.15,22.252112676056345,0.7657030805237522,16,0,1
2025-03-23 17:00:00,192.26533192834563,23.0,44.0,7.0,1016.0,135.42,179.38,95.96,14.31,17,6,1,116.65,163.51,104.19,18.06,21.0,38.0,7.0,1015.0,184.845626975764,164.6828240252898,113.23768844221104,40.47,52.07,151.9,195.38,104.19,70.81,202.3873873873874,199.77,249.31,102.82,89.41,249.82612612612613,25.0,38.0,1020.1,22.5,48.0,1015.8,90.16666666666669,117.15833333333332,228.1987003863716,25.58333333333333,39.0,100.85083333333334,126.12916666666668,202.5188976567049,27.45833333333333,30.166666666666668,107.28083333333336,142.28333333333333,191.8950850045708,22.83333333333333,42.5,53.7353415882514,67.02465115820293,101.74830869832368,42.14675220007459,54.63617917975523,71.88814897861526,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,5958.48,3114.66,25.26478873239437,0.7545130376643637,17,0,0
2025-03-23 18:00:00,199.03445732349843,18.5,76.0,0.0,1015.7,148.53,198.27,100.08,5.41,18,6,1,135.21,187.89,111.04,11.44,17.0,70.0,0.0,1014.5,192.26533192834563,176.17639620653318,500.0,42.34,54.47,13.85,19.62,3.68,141.62,54.68025751072962,28.47,35.34,4.63,165.94,85.42618025751074,28.0,28.0,1017.1,27.0,38.0,1013.3,107.865,141.125,178.0377766069547,23.416666666666668,46.5,94.95083333333334,119.5275,196.67094327450388,26.83333333333333,33.5,107.83583333333333,142.71583333333334,192.1816498096288,22.89583333333333,42.75,42.19072096570597,53.246046737591904,99.5599266391243,42.61561429668775,55.05239685313767,71.90294436307106,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,11288.28,2747.805,1982.7,0.7487523315017391,18,1,0
2025-03-23 19:00:00,204.5081081081081,23.0,44.0,7.0,1016.0,154.04,203.87,100.08,5.23,19,6,1,137.72,189.39,113.79,10.37,21.0,38.0,4.7,1015.0,199.03445732349843,184.845626975764,151.22202318229716,55.93,71.6,13.07,18.98,6.08,143.05,53.03991416309013,22.7,29.77,7.63,151.63,73.29184549356223,28.0,39.0,1014.6,27.0,35.0,1011.5,124.21666666666664,163.17,186.91879076125653,22.58333333333333,49.66666666666666,95.25416666666666,121.85333333333334,197.04661895017955,26.416666666666668,35.5,108.51583333333332,143.3191666666667,192.64228357300223,22.979166666666668,43.0,42.63634993296285,56.44842591143523,99.58213323850909,43.238844946631495,55.6621193426027,71.9468407275222,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,6777.759999999999,3542.92,28.71408450704225,0.7552090993773594,19,1,0
2025-03-23 20:00:00,204.43873873873875,23.0,44.0,7.0,1016.0,153.97,202.93,95.96,7.87,20,6,1,132.53,181.32,109.67,13.23,18.0,54.0,3.2,1013.7,204.5081081081081,192.26533192834563,164.6828240252898,82.0,104.94,69.43,99.12,97.33,18.06,158.19251844046366,95.81,131.38,115.16,2.82,171.81338250790304,20.0,64.0,1017.1,20.0,64.0,1015.0,136.21166666666667,179.5016666666667,193.54477654683132,22.08333333333333,52.333333333333336,97.32666666666668,126.39,198.33300488827783,25.83333333333333,37.75,109.40916666666668,144.21958333333333,193.21168395336156,23.1875,42.583333333333336,44.971614549085466,60.80341677002285,99.56847149231378,43.97182664395233,56.4724539606752,71.9854704241699,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,6774.68,3541.31,28.581690140845076,0.7583608333743782,20,1,0
2025-03-23 21:00:00,204.5972972972973,15.5,90.0,3.6,1015.4,154.13,203.79,90.48,9.12,21,6,1,130.73,178.79,104.19,14.84,14.5,83.0,0.0,1014.3,204.43873873873875,199.03445732349843,176.17639620653318,104.26,134.57,148.27,202.93,123.38,0.06,198.900210748156,172.03,231.96,128.87,0.0,222.33603603603603,17.5,75.0,1017.8,16.5,79.0,1015.1,144.5233333333333,191.03833333333333,198.28159339529205,21.0,57.0,103.0525,135.0016666666667,201.51205609438384,24.541666666666668,43.833333333333336,110.38416666666669,145.26125,193.82641591398396,23.229166666666668,42.875,47.61429810562063,64.02808841485596,99.06565345333958,44.71822670092544,57.36142260018829,72.01844645649571,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,13871.7,2389.015,55.078378378378375,0.7559468340771985,21,0,0
2025-03-23 22:00:00,206.2027027027027,18.0,52.0,7.0,1015.0,155.75,205.99,89.11,8.49,22,6,1,127.37,174.29,100.08,12.87,19.0,46.0,3.2,1014.0,204.5972972972973,204.5081081081081,184.845626975764,121.05,157.99,140.75,187.29,111.04,0.25,195.0173867228661,134.67,176.17,104.19,0.13,191.87808219178083,15.0,79.0,1019.0,14.5,83.0,1015.2,150.30666666666664,199.03833333333333,201.8411060164485,20.166666666666668,58.333333333333336,112.32416666666666,147.48916666666665,208.43426624423216,23.541666666666668,46.75,111.56666666666668,146.58208333333334,194.58032638399027,23.1875,43.125,45.97848280511877,61.82415407035636,95.94423620427192,45.55433274545965,58.41422429356432,72.05068966788296,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,3,1,82,0.9873494423939864,0.1585593851031347,8099.0,2803.5,29.01267605633803,0.7557377844630986,22,0,0
