timestamp,aqi_category,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dew_point,relative_humidity,precipitation,snow,wind_direction,wind_speed,wpgt,pressure,tsun,coco,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_morning,is_afternoon,is_evening,is_night,is_spring,is_summer,is_autumn,is_winter,aqi_category_lag_1h,aqi_category_lag_2h,aqi_category_lag_3h,aqi_category_lag_6h,aqi_category_lag_12h,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm2_5_lag_6h,pm2_5_lag_12h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,pm10_lag_6h,pm10_lag_12h,co_lag_1h,co_lag_2h,co_lag_3h,co_lag_6h,co_lag_12h,no2_lag_1h,no2_lag_2h,no2_lag_3h,no2_lag_6h,no2_lag_12h,o3_lag_1h,o3_lag_2h,o3_lag_3h,o3_lag_6h,o3_lag_12h,temperature_lag_1h,temperature_lag_2h,temperature_lag_3h,temperature_lag_6h,temperature_lag_12h,relative_humidity_lag_1h,relative_humidity_lag_2h,relative_humidity_lag_3h,relative_humidity_lag_6h,relative_humidity_lag_12h,aqi_category_diff_1h,aqi_category_diff_3h,aqi_category_diff_6h,pm2_5_diff_1h,pm2_5_diff_3h,pm2_5_diff_6h,pm10_diff_1h,pm10_diff_3h,pm10_diff_6h,aqi_category_rolling_mean_3h,aqi_category_rolling_std_3h,aqi_category_rolling_min_3h,aqi_category_rolling_max_3h,aqi_category_rolling_25p_3h,aqi_category_rolling_75p_3h,aqi_category_rolling_mean_6h,aqi_category_rolling_std_6h,aqi_category_rolling_min_6h,aqi_category_rolling_max_6h,aqi_category_rolling_25p_6h,aqi_category_rolling_75p_6h,aqi_category_rolling_mean_12h,aqi_category_rolling_std_12h,aqi_category_rolling_min_12h,aqi_category_rolling_max_12h,aqi_category_rolling_25p_12h,aqi_category_rolling_75p_12h,pm2_5_rolling_mean_3h,pm2_5_rolling_std_3h,pm2_5_rolling_min_3h,pm2_5_rolling_max_3h,pm2_5_rolling_25p_3h,pm2_5_rolling_75p_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,pm2_5_rolling_min_6h,pm2_5_rolling_max_6h,pm2_5_rolling_25p_6h,pm2_5_rolling_75p_6h,pm2_5_rolling_mean_12h,pm2_5_rolling_std_12h,pm2_5_rolling_min_12h,pm2_5_rolling_max_12h,pm2_5_rolling_25p_12h,pm2_5_rolling_75p_12h,pm10_rolling_mean_3h,pm10_rolling_std_3h,pm10_rolling_min_3h,pm10_rolling_max_3h,pm10_rolling_25p_3h,pm10_rolling_75p_3h,pm10_rolling_mean_6h,pm10_rolling_std_6h,pm10_rolling_min_6h,pm10_rolling_max_6h,pm10_rolling_25p_6h,pm10_rolling_75p_6h,pm10_rolling_mean_12h,pm10_rolling_std_12h,pm10_rolling_min_12h,pm10_rolling_max_12h,pm10_rolling_25p_12h,pm10_rolling_75p_12h,co_rolling_mean_3h,co_rolling_std_3h,co_rolling_min_3h,co_rolling_max_3h,co_rolling_25p_3h,co_rolling_75p_3h,co_rolling_mean_6h,co_rolling_std_6h,co_rolling_min_6h,co_rolling_max_6h,co_rolling_25p_6h,co_rolling_75p_6h,co_rolling_mean_12h,co_rolling_std_12h,co_rolling_min_12h,co_rolling_max_12h,co_rolling_25p_12h,co_rolling_75p_12h,no2_rolling_mean_3h,no2_rolling_std_3h,no2_rolling_min_3h,no2_rolling_max_3h,no2_rolling_25p_3h,no2_rolling_75p_3h,no2_rolling_mean_6h,no2_rolling_std_6h,no2_rolling_min_6h,no2_rolling_max_6h,no2_rolling_25p_6h,no2_rolling_75p_6h,no2_rolling_mean_12h,no2_rolling_std_12h,no2_rolling_min_12h,no2_rolling_max_12h,no2_rolling_25p_12h,no2_rolling_75p_12h,o3_rolling_mean_3h,o3_rolling_std_3h,o3_rolling_min_3h,o3_rolling_max_3h,o3_rolling_25p_3h,o3_rolling_75p_3h,o3_rolling_mean_6h,o3_rolling_std_6h,o3_rolling_min_6h,o3_rolling_max_6h,o3_rolling_25p_6h,o3_rolling_75p_6h,o3_rolling_mean_12h,o3_rolling_std_12h,o3_rolling_min_12h,o3_rolling_max_12h,o3_rolling_25p_12h,o3_rolling_75p_12h,temperature_rolling_mean_3h,temperature_rolling_std_3h,temperature_rolling_min_3h,temperature_rolling_max_3h,temperature_rolling_25p_3h,temperature_rolling_75p_3h,temperature_rolling_mean_6h,temperature_rolling_std_6h,temperature_rolling_min_6h,temperature_rolling_max_6h,temperature_rolling_25p_6h,temperature_rolling_75p_6h,temperature_rolling_mean_12h,temperature_rolling_std_12h,temperature_rolling_min_12h,temperature_rolling_max_12h,temperature_rolling_25p_12h,temperature_rolling_75p_12h,relative_humidity_rolling_mean_3h,relative_humidity_rolling_std_3h,relative_humidity_rolling_min_3h,relative_humidity_rolling_max_3h,relative_humidity_rolling_25p_3h,relative_humidity_rolling_75p_3h,relative_humidity_rolling_mean_6h,relative_humidity_rolling_std_6h,relative_humidity_rolling_min_6h,relative_humidity_rolling_max_6h,relative_humidity_rolling_25p_6h,relative_humidity_rolling_75p_6h,relative_humidity_rolling_mean_12h,relative_humidity_rolling_std_12h,relative_humidity_rolling_min_12h,relative_humidity_rolling_max_12h,relative_humidity_rolling_25p_12h,relative_humidity_rolling_75p_12h,wind_speed_rolling_mean_3h,wind_speed_rolling_std_3h,wind_speed_rolling_min_3h,wind_speed_rolling_max_3h,wind_speed_rolling_25p_3h,wind_speed_rolling_75p_3h,wind_speed_rolling_mean_6h,wind_speed_rolling_std_6h,wind_speed_rolling_min_6h,wind_speed_rolling_max_6h,wind_speed_rolling_25p_6h,wind_speed_rolling_75p_6h,wind_speed_rolling_mean_12h,wind_speed_rolling_std_12h,wind_speed_rolling_min_12h,wind_speed_rolling_max_12h,wind_speed_rolling_25p_12h,wind_speed_rolling_75p_12h,temp_humidity_interaction,temp_humidity_ratio,pm2_5_pm10_ratio,pm2_5_pm10_sum,temp_pm2_5_interaction,wind_pm2_5_interaction,aqi_temp_interaction,aqi_humidity_interaction,pm2_5_pm10_diff,heat_index,comfort_index,pollution_index,wind_chill
2025-08-12 03:00:00,4,517.65,2.59,14.76,28.47,1.53,64.45,148.06,7.2,29.6,25.4,78.0,0.0,,141.0,5.0,,1000.4,,2.0,3,12,8,1,0,0.7071067811865476,0.7071067811865476,0.6513724827222223,-0.758758122692791,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,64.45,,64.45,64.45,64.45,64.45,64.45,,64.45,64.45,64.45,64.45,64.45,,64.45,64.45,64.45,64.45,148.06,,148.06,148.06,148.06,148.06,148.06,,148.06,148.06,148.06,148.06,148.06,,148.06,148.06,148.06,148.06,517.65,,517.65,517.65,517.65,517.65,517.65,,517.65,517.65,517.65,517.65,517.65,,517.65,517.65,517.65,517.65,14.76,,14.76,14.76,14.76,14.76,14.76,,14.76,14.76,14.76,14.76,14.76,,14.76,14.76,14.76,14.76,28.47,,28.47,28.47,28.47,28.47,28.47,,28.47,28.47,28.47,28.47,28.47,,28.47,28.47,28.47,28.47,29.6,,29.6,29.6,29.6,29.6,29.6,,29.6,29.6,29.6,29.6,29.6,,29.6,29.6,29.6,29.6,78.0,,78.0,78.0,78.0,78.0,78.0,,78.0,78.0,78.0,78.0,78.0,,78.0,78.0,78.0,78.0,5.0,,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,2308.8,0.37948717943852733,0.4352965013889439,212.51,1907.7200000000003,322.25,118.4,312.0,-83.61,25.926,52.544,140.6025,31.99041345093358
2025-08-12 04:00:00,4,292.74,0.69,4.71,74.35,4.37,56.2,155.16,2.18,30.7,25.3,73.0,0.0,,129.0,3.2,,1000.7,,2.0,4,12,8,1,0,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,0,4.0,,,,,64.45,,,,,148.06,,,,,517.65,,,,,14.76,,,,,28.47,,,,,29.6,,,,,78.0,,,,,0.0,,,-8.25,,,7.099999999999994,,,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,60.325,5.833630944789017,56.2,64.45,58.2625,62.3875,60.325,5.833630944789017,56.2,64.45,58.2625,62.3875,60.325,5.833630944789017,56.2,64.45,58.2625,62.3875,151.61,5.020458146424473,148.06,155.16,149.835,153.385,151.61,5.020458146424473,148.06,155.16,149.835,153.385,151.61,5.020458146424473,148.06,155.16,149.835,153.385,405.195,159.0353861566664,292.74,517.65,348.9675,461.4225,405.195,159.0353861566664,292.74,517.65,348.9675,461.4225,405.195,159.0353861566664,292.74,517.65,348.9675,461.4225,9.735,7.106423150924803,4.71,14.76,7.2225,12.2475,9.735,7.106423150924803,4.71,14.76,7.2225,12.2475,9.735,7.106423150924803,4.71,14.76,7.2225,12.2475,51.41,32.4420591208388,28.47,74.35,39.94,62.879999999999995,51.41,32.4420591208388,28.47,74.35,39.94,62.879999999999995,51.41,32.4420591208388,28.47,74.35,39.94,62.879999999999995,30.15,0.7778174593052021,29.6,30.7,29.875,30.425,30.15,0.7778174593052021,29.6,30.7,29.875,30.425,30.15,0.7778174593052021,29.6,30.7,29.875,30.425,75.5,3.5355339059327378,73.0,78.0,74.25,76.75,75.5,3.5355339059327378,73.0,78.0,74.25,76.75,75.5,3.5355339059327378,73.0,78.0,74.25,76.75,4.1,1.272792206135785,3.2,5.0,3.6500000000000004,4.55,4.1,1.272792206135785,3.2,5.0,3.6500000000000004,4.55,4.1,1.272792206135785,3.2,5.0,3.6500000000000004,4.55,2241.1,0.4205479451478702,0.36220675429477917,211.36,1725.3400000000001,179.84000000000003,122.8,292.0,-98.96,26.901000000000003,53.163999999999994,94.04249999999999,33.16675974289404
2025-08-12 05:00:00,4,246.42,0.37,2.45,92.36,4.77,57.05,154.62,1.05,31.7,25.8,71.0,0.0,,106.0,5.0,,1000.5,,2.0,5,12,8,1,0,0.9659258262890683,0.25881904510252074,0.6513724827222223,-0.758758122692791,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,0,4.0,4.0,,,,56.2,64.45,,,,155.16,148.06,,,,292.74,517.65,,,,4.71,14.76,,,,74.35,28.47,,,,30.7,29.6,,,,73.0,78.0,,,,0.0,,,0.8499999999999943,,,-0.539999999999992,,,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,59.23333333333333,4.537712345811857,56.2,64.45,56.625,60.75,59.23333333333333,4.537712345811857,56.2,64.45,56.625,60.75,59.23333333333333,4.537712345811857,56.2,64.45,56.625,60.75,152.61333333333334,3.9525350514996376,148.06,155.16,151.34,154.89,152.61333333333334,3.9525350514996376,148.06,155.16,151.34,154.89,152.61333333333334,3.9525350514996376,148.06,155.16,151.34,154.89,352.27,145.0837478837654,246.42,517.65,269.58,405.195,352.27,145.0837478837654,246.42,517.65,269.58,405.195,352.27,145.0837478837654,246.42,517.65,269.58,405.195,7.3066666666666675,6.552940815644021,2.45,14.76,3.58,9.735,7.3066666666666675,6.552940815644021,2.45,14.76,3.58,9.735,7.3066666666666675,6.552940815644021,2.45,14.76,3.58,9.735,65.06,32.94254240340293,28.47,92.36,51.41,83.35499999999999,65.06,32.94254240340293,28.47,92.36,51.41,83.35499999999999,65.06,32.94254240340293,28.47,92.36,51.41,83.35499999999999,30.666666666666668,1.0503967504392495,29.6,31.7,30.15,31.2,30.666666666666668,1.0503967504392495,29.6,31.7,30.15,31.2,30.666666666666668,1.0503967504392495,29.6,31.7,30.15,31.2,74.0,3.605551275463989,71.0,78.0,72.0,75.5,74.0,3.605551275463989,71.0,78.0,72.0,75.5,74.0,3.605551275463989,71.0,78.0,72.0,75.5,4.3999999999999995,1.0392304845413263,3.2,5.0,4.1,5.0,4.3999999999999995,1.0392304845413263,3.2,5.0,4.1,5.0,4.3999999999999995,1.0392304845413263,3.2,5.0,4.1,5.0,2250.7,0.4464788731765523,0.3689690854760723,211.67000000000002,1808.485,285.25,126.8,284.0,-97.57000000000001,27.907000000000004,52.208,86.49999999999999,34.37276678040912
2025-08-12 06:00:00,4,224.91,0.22,1.52,103.93,4.42,60.83,157.16,0.6,32.7,26.3,69.0,0.0,,110.0,5.8,,999.9,,1.0,6,12,8,1,0,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,0,0,0,1,0,0,4.0,4.0,4.0,,,57.05,56.2,64.45,,,154.62,155.16,148.06,,,246.42,292.74,517.65,,,2.45,4.71,14.76,,,92.36,74.35,28.47,,,31.7,30.7,29.6,,,71.0,73.0,78.0,,,0.0,0.0,,3.780000000000001,-3.6200000000000045,,2.539999999999992,9.099999999999994,,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,58.026666666666664,2.4646771255751396,56.2,60.83,56.625,58.94,59.6325,3.7900604656566284,56.2,64.45,56.8375,61.735,59.6325,3.7900604656566284,56.2,64.45,56.8375,61.735,155.64666666666668,1.338108117206214,154.62,157.16,154.89,156.16,153.75,3.9475393179380225,148.06,157.16,152.98000000000002,155.66,153.75,3.9475393179380225,148.06,157.16,152.98000000000002,155.66,254.68999999999997,34.66297592532986,224.91,292.74,235.665,269.58,320.43,134.49165401615076,224.91,517.65,241.0425,348.9675,320.43,134.49165401615076,224.91,517.65,241.0425,348.9675,2.893333333333333,1.640558847872679,1.52,4.71,1.985,3.58,5.86,6.082658410048466,1.52,14.76,2.2175000000000002,7.2225,5.86,6.082658410048466,1.52,14.76,2.2175000000000002,7.2225,90.21333333333332,14.90638230199847,74.35,103.93,83.35499999999999,98.14500000000001,74.7775,33.18423257612969,28.47,103.93,62.879999999999995,95.2525,74.7775,33.18423257612969,28.47,103.93,62.879999999999995,95.2525,31.7,1.0000000000000069,30.7,32.7,31.2,32.2,31.175,1.3301002468485879,29.6,32.7,30.425,31.95,31.175,1.3301002468485879,29.6,32.7,30.425,31.95,71.0,2.0,69.0,73.0,70.0,72.0,72.75,3.8622100754188224,69.0,78.0,70.5,74.25,72.75,3.8622100754188224,69.0,78.0,70.5,74.25,4.666666666666667,1.3316656236958784,3.2,5.8,4.1,5.4,4.75,1.0999999999999999,3.2,5.8,4.55,5.2,4.75,1.0999999999999999,3.2,5.8,4.55,5.2,2256.3,0.4739130434095779,0.38705777549077003,217.99,1989.141,352.81399999999996,130.8,276.0,-96.33,28.913000000000004,51.952,83.69500000000001,35.556825682136875
2025-08-12 07:00:00,4,189.99,0.12,0.94,105.64,3.44,57.87,153.33,0.03,33.5,26.5,67.0,0.0,,84.0,8.3,,999.2,,1.0,7,12,8,1,0,0.9659258262890683,-0.25881904510252063,0.6513724827222223,-0.758758122692791,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,0,0,0,1,0,0,4.0,4.0,4.0,,,60.83,57.05,56.2,,,157.16,154.62,155.16,,,224.91,246.42,292.74,,,1.52,2.45,4.71,,,103.93,92.36,74.35,,,32.7,31.7,30.7,,,69.0,71.0,73.0,,,0.0,0.0,,-2.960000000000001,1.6699999999999946,,-3.829999999999984,-1.829999999999984,,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,58.583333333333336,1.9883996915442692,57.05,60.83,57.459999999999994,59.349999999999994,59.279999999999994,3.375603649719559,56.2,64.45,57.05,60.83,59.279999999999994,3.375603649719559,56.2,64.45,57.05,60.83,155.03666666666666,1.948700421648532,153.33,157.16,153.97500000000002,155.89,153.666,3.423825346012839,148.06,157.16,153.33,155.16,153.666,3.423825346012839,148.06,157.16,153.33,155.16,220.43999999999997,28.47932407905771,189.99,246.42,207.45,235.665,294.342,130.26481670044294,189.99,517.65,224.91,292.74,294.342,130.26481670044294,189.99,517.65,224.91,292.74,1.6366666666666667,0.7617304860207005,0.94,2.45,1.23,1.985,4.8759999999999994,5.70879409332654,0.94,14.76,1.52,4.71,4.8759999999999994,5.70879409332654,0.94,14.76,1.52,4.71,100.64333333333333,7.224350028433901,92.36,105.64,98.14500000000001,104.785,80.95,31.880930820790038,28.47,105.64,74.35,103.93,80.95,31.880930820790038,28.47,105.64,74.35,103.93,32.63333333333333,0.9018499505645851,31.7,33.5,32.2,33.1,31.639999999999997,1.5517731793016685,29.6,33.5,30.7,32.7,31.639999999999997,1.5517731793016685,29.6,33.5,30.7,32.7,69.0,2.0,67.0,71.0,68.0,70.0,71.6,4.219004621945796,67.0,78.0,69.0,73.0,71.6,4.219004621945796,67.0,78.0,69.0,73.0,6.366666666666667,1.7214335111567158,5.0,8.3,5.4,7.050000000000001,5.46,1.851485889765299,3.2,8.3,5.0,5.8,5.46,1.851485889765299,3.2,8.3,5.0,5.8,2244.5,0.4999999999253732,0.37742124826339124,211.20000000000002,1938.645,480.321,134.0,268.0,-95.46000000000001,29.699,50.306,75.0025,36.623806265168014
2025-08-12 08:00:00,4,174.8,0.08,0.91,101.96,2.92,54.03,146.28,0.0,34.3,26.5,64.0,0.0,,59.0,9.0,,998.4,,1.0,8,12,8,1,0,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,0,0,0,1,0,0,4.0,4.0,4.0,,,57.87,60.83,57.05,,,153.33,157.16,154.62,,,189.99,224.91,246.42,,,0.94,1.52,2.45,,,105.64,103.93,92.36,,,33.5,32.7,31.7,,,67.0,69.0,71.0,,,0.0,0.0,,-3.8399999999999963,-3.019999999999996,,-7.050000000000011,-8.340000000000003,,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,57.57666666666666,3.4094769882392986,54.03,60.83,55.95,59.349999999999994,58.405,3.7026355478226596,54.03,64.45,56.4125,60.089999999999996,58.405,3.7026355478226596,54.03,64.45,56.4125,60.089999999999996,152.25666666666666,5.518843477879523,146.28,157.16,149.805,155.245,152.435,4.297700547967477,146.28,157.16,149.3775,155.025,152.435,4.297700547967477,146.28,157.16,149.3775,155.025,196.5666666666667,25.694210113045497,174.8,224.91,182.395,207.45,274.41833333333335,126.32043752563028,174.8,517.65,198.72,281.16,274.41833333333335,126.32043752563028,174.8,517.65,198.72,281.16,1.1233333333333333,0.34385074281340844,0.91,1.52,0.925,1.23,4.215,5.356658473339513,0.91,14.76,1.085,4.145,4.215,5.356658473339513,0.91,14.76,1.085,4.145,103.84333333333332,1.8415301608534074,101.96,105.64,102.945,104.785,84.45166666666667,29.777256701493954,28.47,105.64,78.85249999999999,103.4375,84.45166666666667,29.777256701493954,28.47,105.64,78.85249999999999,103.4375,33.5,0.8000000000000042,32.7,34.3,33.1,33.9,32.083333333333336,1.7622901766356964,29.6,34.3,30.95,33.3,32.083333333333336,1.7622901766356964,29.6,34.3,30.95,33.3,66.66666666666667,2.516611478423585,64.0,69.0,65.5,68.0,70.33333333333333,4.885352256149668,64.0,78.0,67.5,72.5,70.33333333333333,4.885352256149668,64.0,78.0,67.5,72.5,7.7,1.6822603841260746,5.8,9.0,7.050000000000001,8.65,6.05,2.197953593686637,3.2,9.0,5.0,7.675000000000001,6.05,2.197953593686637,3.2,9.0,5.0,7.675000000000001,2195.2,0.5359374999162597,0.36936013122987693,200.31,1853.2289999999998,486.27,137.2,256.0,-92.25,30.437999999999995,49.571999999999996,70.14750000000001,37.60682718212382
2025-08-12 09:00:00,4,171.31,0.04,1.14,98.52,2.79,50.14,136.79,0.0,35.3,26.1,59.0,0.0,,41.0,9.0,,997.3,,3.0,9,12,8,1,0,0.7071067811865476,-0.7071067811865475,0.6513724827222223,-0.758758122692791,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,0,0,0,1,0,0,4.0,4.0,4.0,4.0,,54.03,57.87,60.83,64.45,,146.28,153.33,157.16,148.06,,174.8,189.99,224.91,517.65,,0.91,0.94,1.52,14.76,,101.96,105.64,103.93,28.47,,34.3,33.5,32.7,29.6,,64.0,67.0,69.0,78.0,,0.0,0.0,0.0,-3.8900000000000006,-10.689999999999998,-14.310000000000002,-9.490000000000009,-20.370000000000005,-11.27000000000001,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,54.01333333333333,3.865026951178123,50.14,57.87,52.085,55.95,56.02,3.638307298731099,50.14,60.83,54.572500000000005,57.665,57.22428571428571,4.602520530980306,50.14,64.45,55.115,59.349999999999994,145.46666666666667,8.299941766864029,136.79,153.33,141.535,149.805,150.55666666666664,7.704644486714924,136.79,157.16,148.04250000000002,155.025,150.20000000000002,7.096367615430679,136.79,157.16,147.17000000000002,154.89,178.70000000000002,9.931923277995846,171.31,189.99,173.055,182.395,216.69500000000002,47.4595620502338,171.31,292.74,178.59750000000003,241.0425,259.68857142857144,121.72156196672405,171.31,517.65,182.395,269.58,0.9966666666666666,0.12503332889007154,0.91,1.14,0.925,1.04,1.945,1.470384303507078,0.91,4.71,0.99,2.2175000000000002,3.775714285714286,5.0261610835801145,0.91,14.76,1.04,3.58,102.04,3.5606740934827914,98.52,105.64,100.24,103.8,96.12666666666667,11.658150224914188,74.35,105.64,93.9,103.4375,86.46142857142857,27.6979815320969,28.47,105.64,83.35499999999999,102.945,34.36666666666667,0.9018499505645827,33.5,35.3,33.9,34.8,33.03333333333333,1.6907591983090582,30.7,35.3,31.95,34.099999999999994,32.542857142857144,2.0164797237241157,29.6,35.3,31.2,33.9,63.333333333333336,4.041451884327383,59.0,67.0,61.5,65.5,67.16666666666667,5.076087732365015,59.0,73.0,64.75,70.5,68.71428571428571,6.18369592057171,59.0,78.0,65.5,72.0,8.766666666666667,0.4041451884327506,8.3,9.0,8.65,9.0,6.716666666666666,2.411983968990397,3.2,9.0,5.2,8.825,6.471428571428571,2.2954406154478533,3.2,9.0,5.0,8.65,2082.7,0.5983050846443551,0.36654726219997463,186.93,1769.9419999999998,451.26,141.2,236.0,-86.64999999999999,31.302999999999997,48.831999999999994,68.44,38.791863607923545
2025-08-12 10:00:00,4,171.14,0.0,1.36,96.14,2.8,47.05,129.55,0.08,36.4,25.9,55.0,0.0,,57.0,10.4,,996.3,,2.0,10,12,8,1,0,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,0,0,0,1,0,0,4.0,4.0,4.0,4.0,,50.14,54.03,57.87,56.2,,136.79,146.28,153.33,155.16,,171.31,174.8,189.99,292.74,,1.14,0.91,0.94,4.71,,98.52,101.96,105.64,74.35,,35.3,34.3,33.5,30.7,,59.0,64.0,67.0,73.0,,0.0,0.0,0.0,-3.0900000000000034,-10.82,-9.150000000000006,-7.239999999999981,-23.78,-25.609999999999985,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,50.406666666666666,3.49763253263307,47.05,54.03,48.595,52.085,54.495,5.150944573570946,47.05,60.83,51.1125,57.665,55.9525,5.576426787315128,47.05,64.45,53.057500000000005,58.61,137.54,8.390178782362202,129.55,146.28,133.17000000000002,141.535,146.28833333333333,11.02347570717451,129.55,157.16,139.1625,154.2975,147.61875,9.821770916111372,129.55,157.16,143.9075,154.755,172.41666666666666,2.0657766900923127,171.14,174.8,171.225,173.055,196.4283333333333,31.906236015341218,171.14,246.42,172.1825,216.18,248.62,116.96005129957832,171.14,517.65,173.9275,258.0,1.1366666666666667,0.22501851775650092,0.91,1.36,1.025,1.25,1.3866666666666667,0.5721421734732217,0.91,2.45,0.99,1.48,3.47375,4.731052246291818,0.91,14.76,1.0899999999999999,3.015,98.87333333333333,2.926043973239787,96.14,101.96,97.33,100.24,99.75833333333333,5.0240478368210875,92.36,105.64,96.735,103.4375,87.67125,25.870652119176057,28.47,105.64,87.8575,102.4525,35.33333333333333,1.0503967504392542,34.3,36.4,34.8,35.849999999999994,33.98333333333333,1.7186234801918403,31.7,36.4,32.900000000000006,35.05,33.025,2.311925604339381,29.6,36.4,31.45,34.55,59.333333333333336,4.509249752822899,55.0,64.0,57.0,61.5,64.16666666666667,6.1454590281496895,55.0,71.0,60.25,68.5,67.0,7.50238057457193,55.0,78.0,62.75,71.5,9.466666666666667,0.8082903768654845,9.0,10.4,9.0,9.7,7.916666666666667,2.080785108238395,5.0,10.4,6.425,9.0,6.9625,2.538805962314906,3.2,10.4,5.0,9.0,2002.0,0.6618181816978512,0.3631802392618154,176.60000000000002,1712.62,489.32,145.6,220.0,-82.50000000000001,32.325,47.55999999999999,67.86,40.19727077189399
